DATE,Top100_Liquidity_Index,NIFTY50_Liquidity_Index_Raw,NIFTY50_Liquidity_Index_30D,NIFTY50_Liquidity_Index,Top100_Normalized,NIFTY50_Normalized
2013-05-20,-1.333709311462202,0.38355092326999873,0.43478409208014573,0.2773688059095746,-1.3932125234848642,0.11628337018663742
2013-05-21,-1.2683388892797776,0.43880841942437737,0.4374556331428675,0.31732883415099733,-1.3259461263013184,0.16519705327426112
2013-05-22,-1.5425657108041908,0.48457740501659324,0.42877792535625364,0.3504271481197762,-1.6081265020615652,0.20571155017157053
2013-05-23,-1.635931102258601,-0.03733741944016361,0.3998410693561432,-0.02700093994708738,-1.7041998223048314,-0.2562850674617754
2013-05-24,-1.5848189811550142,0.4251945193016041,0.41648681937759946,0.3074838018704527,-1.651605267699496,0.1531460910965417
2013-05-27,-1.9391735588444514,-0.037463779763489774,0.40880763059307673,-0.027092318718116053,-2.0162373898563253,-0.25639692104255934
2013-05-28,-1.2011487105824534,0.5013102914683301,0.4095072909862569,0.362527707531731,-1.2568071931845184,0.2205234247949666
2013-05-29,-1.4398985563677793,0.6549693332703945,0.4095522312617578,0.4736478283711893,-1.5024816345899756,0.3565417064278474
2013-05-30,-0.40564517897356084,0.6281853504242403,0.4239066377891772,0.45427871493977484,-0.4382312266902403,0.3328326472062539
2013-05-31,-1.6088101707653069,-0.09875052566957179,0.4309849937201132,-0.07141246110006282,-1.676292287231482,-0.31064766845874087
2013-06-03,-1.5580774664110222,0.23848014990848096,0.4208138884636755,0.17245937996787947,-1.6240881538121292,-0.01213261546817898
2013-06-04,-1.3972811254029662,0.46850910777890553,0.43524526533130636,0.3388071932521922,-1.4586281463836197,0.19148796688350084
2013-06-05,-1.5441631261228874,0.6684764871101403,0.4360679913924114,0.4834156659762363,-1.6097702481122584,0.36849817728362555
2013-06-06,-1.5093440654534214,0.30641326892409926,0.4242883892472276,0.2215859156112599,-1.5739413107066809,0.04800147105286708
2013-06-07,-1.8530199260481919,0.1543186202224583,0.41252614189651615,0.11159710177671842,-1.9275849949504733,-0.08663201695627083
2013-06-10,-1.9320726301944118,0.42229359637652564,0.40235822180851316,0.30538596953855573,-2.0089305089918783,0.15057820737950744
2013-06-11,-1.483649215769075,0.31063814117346755,0.3898127188626253,0.22464117555154914,-1.5475012188924437,0.0517413086617581
2013-06-12,-1.4377370297263574,0.6428032025380139,0.4027851521069082,0.4648497654568557,-1.5002574159796238,0.34577230309868284
2013-06-13,-1.825339800863882,0.7160878763068491,0.42234334673344837,0.5178463331132072,-1.8991020475780047,0.41064356143246544
2013-06-14,-1.9634518889887298,0.3580274967546345,0.41777504011103744,0.2589112767895004,-2.041219878020175,0.09369014966873944
2013-06-17,-1.489304656944136,0.32146168729234853,0.4049418294432189,0.23246833455590357,-1.553320687998337,0.06132226222621438
2013-06-18,-1.4806858961964828,0.5803776812835704,0.4063882009610317,0.41970610593699825,-1.544451952501055,0.2905135169479533
2013-06-19,-1.367020616927512,0.6714895663895146,0.4080457443227904,0.48559460533246523,-1.4274899754168544,0.3711653412929655
2013-06-20,-1.8277556447082175,0.059237518169399095,0.3849169512720756,0.042838222209483925,-1.901587959495676,-0.17079737400487852
2013-06-21,-1.5167736566589531,0.48403007365793554,0.38093683396678235,0.3500313398028689,-1.5815863865109647,0.20522705495400753
2013-06-24,-1.96384080962966,0.4300884406667952,0.40031599872832085,0.31102289157907753,-2.0416200787444825,0.1574781679254289
2013-06-25,-1.737309397706163,0.1925254379705135,0.3856626050911053,0.13922675607668433,-1.8085184492877855,-0.05281151647804059
2013-06-26,-1.7674190005929467,0.6110066461281322,0.4106863035446102,0.44185575775572705,-1.8395013378664944,0.31762613666425843
2013-06-27,-0.9808922972763826,0.5148989475670264,0.40623102588803567,0.3723544843359105,-1.030162559647904,0.2325520410779298
2013-06-28,-1.887489790953968,0.18637312564265562,0.38935271963879264,0.1347776479650101,-1.9630546086718683,-0.05825751523665561
2013-07-01,-2.092821401327767,0.3827052065199816,0.3893245290804588,0.27675721711951223,-2.1743415668499435,0.11553474558416423
2013-07-02,-1.6768103717400726,0.7303514605689455,0.3990426304519444,0.5281611911796111,-1.7462647361559336,0.4232696210414748
2013-07-03,-2.611276575004032,0.6516807302782643,0.40461274129400004,0.47126964120047116,-2.7078337865735644,0.35363065008702693
2013-07-04,-1.634725884968144,0.5638942556763279,0.4246537971312164,0.4077859467075503,-1.7029596494216563,0.27592246392415115
2013-07-05,-1.5836421764026034,0.7721421077480513,0.4362187167460981,0.5583825286944141,-1.6503943314191358,0.46026251095517207
2013-07-08,-1.9602689803236348,0.5940656280984702,0.4572696970081634,0.4296046858466337,-2.037944653670732,0.30263002491917457
2013-07-09,-1.7422866271209472,0.8775961588797474,0.4698125592552106,0.6346427133691245,-1.813640036077514,0.5536099551272894
2013-07-10,-1.6780183468288843,0.39849021668031315,0.4612632553688745,0.288172310015429,-1.7475077468234352,0.12950756444588524
2013-07-11,-1.8963771799681524,0.5729469569920519,0.4594219755878016,0.4143325010289196,-1.9721997636118884,0.2839358737610199
2013-07-12,-1.611711249445284,0.5341457368186896,0.4805185176707436,0.3862729984847321,-1.6792775075227553,0.24958921097212772
2013-07-15,-1.8574907599228394,0.6272714670726266,0.49347822824288184,0.45361783076873274,-1.9321854989263303,0.332023681839546
2013-07-16,-2.0482320623863424,0.6554494595365883,0.49970957330147125,0.47399503663236253,-2.1284589783144816,0.356966712004666
2013-07-17,-1.2545825479678314,0.5937197140426786,0.4972176808658892,0.4293545345296084,-1.311790802110517,0.30232382337769914
2013-07-18,-1.5094033739470487,0.46114716636732644,0.5023754774473301,0.333483329393133,-1.574002339357797,0.18497120998757519
2013-07-19,-1.6123222736877794,0.7556411634856531,0.52241956222277,0.5464497006688119,-1.679906253643895,0.44565595049788054
2013-07-22,-1.6357082952172772,0.5979096645902605,0.5282734311632278,0.4323845404810864,-1.7039705530659828,0.3060327484557493
2013-07-23,-1.2581546581136178,0.8880144488484703,0.5475193080857278,0.6421768072088887,-1.3154665161693813,0.5628321777995104
2013-07-24,-1.860186202604639,0.35707909493236867,0.5379951711655396,0.2582254302304004,-1.9349591190432913,0.09285062870954806
2013-07-25,-0.8874324544784084,0.29136338947889745,0.5238376882712746,0.2107024400737492,-0.933992048635807,0.03467938654087802
2013-07-26,-1.590168586652131,0.45741306699490236,0.5271505406126169,0.3307829769203849,-1.6571100308038265,0.18166580228668763
2013-07-29,-1.9589389182135306,0.6023595700526365,0.5365138033712931,0.4356025355102389,-2.0365760150236176,0.30997178443646844
2013-07-30,-2.0600900842829577,0.03609633761150252,0.5183710919155575,0.02610343882281152,-2.1406609250677544,-0.1912818412872915
2013-07-31,-1.5690708818304415,0.4423394879847774,0.510732755968733,0.3198823627980749,-1.6354004174218508,0.1683227390281277
2013-08-01,-1.5679229071479461,-0.152921476452005,0.5036607894813528,-0.11058674284969329,-1.634219147386086,-0.3585995465482665
2013-08-02,-1.674931737910916,0.037763207404098664,0.4887852272728917,0.027308852904564813,-1.7443316152566706,-0.18980633576392153
2013-08-05,-2.017835055634128,0.5989743141950941,0.4944147563905016,0.43315445282306997,-2.0971803501349147,0.3069751714208562
2013-08-06,-2.002209467729671,-0.3294044978838944,0.4770170918620213,-0.2382122599532418,-2.081101564544783,-0.5148215106515331
2013-08-07,-1.9116798681035887,0.432480487143465,0.4710662198958657,0.3127527246590179,-1.9879462841899818,0.15959559653572652
2013-08-08,-1.7698179959362865,0.49761006516135176,0.4704899238156766,0.3598518507156094,-1.8419699126166504,0.2172480013768231
2013-08-12,-1.7919509512411598,0.29561897404353316,0.47413145209570584,0.21377990994157509,-1.8647448024319337,0.03844641055089877
2013-08-13,-1.5182291010721032,-0.09071313643163176,0.45835084066398546,-0.06560014017914934,-1.5830840439943494,-0.3035330082334906
2013-08-14,-1.5651434518908587,0.5696293910520118,0.4529934383467543,0.4119333690037115,-1.6313590780300187,0.28099917955106063
2013-08-16,-2.2467664598033354,-1.0323212397958592,0.3968600393442835,-0.7465337513884852,-2.332751580157857,-1.1370401984981475
2013-08-19,-1.9767087410403037,-0.30070576844628993,0.36804003854019623,-0.21745847777650898,-2.054861225983573,-0.489417526496938
2013-08-20,-1.6930638737792625,0.0005078793358201383,0.3423188975931219,0.00036727817970439526,-1.762989647626456,-0.2227845819256023
2013-08-21,-1.5230917413189495,-1.0167029280773958,0.28862661238725973,-0.7352392081900474,-1.5880877181222641,-1.1232149403354121
2013-08-22,-1.7553177283074206,-0.6104960796765762,0.23902353776871557,-0.44148653636056484,-1.8270490855969153,-0.7636424943601225
2013-08-23,-1.4348970395269594,0.13970173866376265,0.23039725516816387,0.10102675312655206,-1.4973350559523781,-0.09957081371777982
2013-08-26,-1.543844804624628,0.42414538130892615,0.225437202645393,0.3067251069107782,-1.6094426941571345,0.1522173989396321
2013-08-27,-2.3444745533461977,-0.49880479605854045,0.191005518216152,-0.3607158326857513,-2.433293556312759,-0.6647738804931588
2013-08-28,-1.3244706154758517,-0.9986608185608006,0.1368077753617044,-0.7221918706160871,-1.383705872419622,-1.107244147437714
2013-08-29,-1.00350233550712,-0.1463358163652521,0.11008159949830976,-0.10582425483684832,-1.0534283694926023,-0.3527699503337316
2013-08-30,-1.2771998374888252,-0.19393156121261723,0.08382655698979989,-0.14024360860124344,-1.3350640735587078,-0.3949014861760218
2013-09-02,-2.025643996382606,0.30567511968168737,0.07864415543361193,0.22105211537371824,-2.1052157779696015,0.04734806471657864
2013-09-03,-2.3175287088863645,-1.038807765973723,0.018829191118299393,-0.7512245496927009,-2.405566186420256,-1.1427820418295427
2013-09-04,-1.7223443574192312,-0.3492906036474011,-0.012744151156289331,-0.25259310243118455,-1.7931193695480316,-0.5324246006005527
2013-09-05,-1.6703639855437002,0.48301177865554573,-0.02624424016272015,0.34929494926972,-1.7396313818068732,0.20432566487115889
2013-09-06,-1.3056325817734726,-0.03751744935556761,-0.03939745830565136,-0.0271311304371477,-1.3643214686651983,-0.25644442912021465
2013-09-10,-1.5314633741509327,-0.435887912749386,-0.06363916837992747,-0.31521683962837427,-1.5967021581143985,-0.609080142896959
2013-09-11,-1.1791070472457312,0.3226467992460034,-0.06813137730489077,0.23332536048782404,-1.2341262431295166,0.062371317912025395
2013-09-12,-1.4412979440863392,0.05296226407256291,-0.0864446208375599,0.03830020748961487,-1.5039216095350316,-0.17635220025559045
2013-09-13,-1.5430376728948259,0.5974329582397409,-0.06773340014995194,0.43203980536720404,-1.6086121527332962,0.3056107701726575
2013-09-16,-1.2274642417662203,-0.40930153909856026,-0.0961214343860632,-0.29599062932460124,-1.283885968471657,-0.5855460064320626
2013-09-17,-1.6271885237565216,0.6719834384984648,-0.06862460388771421,0.48595175404159535,-1.6952036778973791,0.37160251462697824
2013-09-18,-1.587856482033548,0.4310742853449486,-0.05551423462301921,0.3117358153255789,-1.6547308669188283,0.15835083312955062
2013-09-19,-1.3119755715514174,0.26507582006642216,-0.06664418442730828,0.19169231313665244,-1.3708484277315438,0.011409750222334168
2013-09-20,-0.9065494862455831,-0.7465631913040421,-0.08054947420797988,-0.5398848714601459,-0.9536635423923056,-0.8840884797916718
2013-09-23,-1.7592289186142553,0.03378227826478708,-0.0938394145039358,0.024430002940216796,-1.831073714348827,-0.19333023604652858
2013-09-24,-1.344644352582727,0.3695330381842628,-0.09810864873650543,0.26723162773657044,-1.404464719733176,0.1038748023657793
2013-09-25,-1.1071083926084087,0.2103421077502478,-0.10095121094628161,0.15211106457986415,-1.160039371149406,-0.03704028180522761
