DATE,Top100_Liquidity_Index
2014-10-07,-0.731728019669877
2014-10-08,-0.30573395987311675
2014-10-09,-0.34222915992387515
2014-10-10,-0.6184356455685278
2014-10-13,-0.5220246055601017
2014-10-14,-0.3176466936916159
2014-10-16,-0.48946513426492116
2014-10-17,-0.2730197665104701
2014-10-20,-0.39831985344077186
2014-10-21,-0.22141222997163193
2014-10-22,-0.30250184108565875
2014-10-23,-2.2278085652328095
2014-10-27,-0.41396888856920466
2014-10-28,-0.32177978699227294
2014-10-29,-0.1308921043667534
2014-10-30,0.5353285981401373
2014-10-31,-0.036556235746279135
2014-11-03,-0.02576952940668809
2014-11-05,-0.049160009427253834
2014-11-07,-0.06048717832730592
2014-11-10,-0.22692340142836356
2014-11-11,-0.06371432200061848
2014-11-12,0.00229511837320195
2014-11-13,-0.11469931577806404
2014-11-14,-0.1503055828882011
2014-11-17,-0.10051253542603902
2014-11-18,-0.06443887420164617
2014-11-19,-0.2702617960405136
2014-11-20,-0.43935098507630826
2014-11-21,-0.16010845132633122
2014-11-24,-0.31753837840464194
2014-11-25,-0.06009596070878731
2014-11-26,-0.265106480667917
2014-11-27,0.48354368437380224
2014-11-28,0.1988608736761068
2014-12-01,-0.19184330448188183
2014-12-02,-0.18257531588088932
2014-12-03,0.029385599261556743
2014-12-04,-0.1663174826107383
2014-12-05,-0.1409874993639239
2014-12-08,-0.6685617664454626
2014-12-09,-0.3991906760114128
2014-12-10,-0.39053248634656057
2014-12-11,-0.39516975802133375
2014-12-12,-0.37345921667313053
2014-12-15,-0.5366952067566965
2014-12-16,-0.5351148201869578
2014-12-17,-0.13104439696954806
2014-12-18,-0.5865564443946489
2014-12-19,-0.07805139612033712
2014-12-22,-0.6078794601255688
2014-12-23,-0.3890684027895667
2014-12-24,0.8482511098665736
2014-12-26,-0.7668931010953308
2014-12-29,-0.7079987599229681
2014-12-30,-0.6365789696347092
2014-12-31,-0.2864734557046108
2015-01-01,-0.8185655768783257
2015-01-02,-0.3711865730339083
2015-01-05,-0.3145269586724411
2015-01-06,-0.5903217100153114
2015-01-07,-0.31199640240792204
2015-01-08,-0.4210373444455546
2015-01-09,-0.1715918078043178
2015-01-12,-0.49090572119165
2015-01-13,-0.31665992788993197
2015-01-14,-0.29424332185855845
2015-01-15,0.16034557067997915
2015-01-16,-0.051904826459748775
2015-01-19,-0.12361702308072896
2015-01-20,-0.041877679010451196
2015-01-21,-0.0593806178499731
2015-01-22,0.12600150108062946
2015-01-23,0.06825102775111139
2015-01-27,0.1238273999692131
2015-01-28,0.17152957758687767
2015-01-29,0.3858005323074486
2015-01-30,0.0035913598822586786
2015-02-02,-0.2059858691022823
2015-02-03,-0.13776701254652973
2015-02-04,-0.08739071417990414
2015-02-05,-0.16416684670648313
2015-02-06,-0.19481200133953386
2015-02-09,-0.7770783098294831
2015-02-10,-0.3231062686412387
2015-02-11,-0.47193886255394424
2015-02-12,-0.17189885523782134
2015-02-13,-0.022900089000371902
2015-02-16,-0.41913563872564585
2015-02-18,-0.2531257362826383
2015-02-19,-0.10984071492244257
2015-02-20,-0.275448081068561
2015-02-23,-0.3043646780288193
2015-02-24,-0.261694953843569
2015-02-25,-0.25343928192188403
2015-02-26,0.24903035258729725
2015-02-27,-0.39478043949918656
2015-02-28,-0.20380689521682618
2015-03-02,-0.13391094982328253
2015-03-03,-0.10375658481365213
2015-03-04,-0.12476715765886282
2015-03-05,-0.1784940709670863
2015-03-09,-0.5941811271965026
2015-03-10,-0.28107715156137375
2015-03-11,-0.18328833394102176
2015-03-12,-0.41652179500079267
2015-03-13,-0.39946667293709004
2015-03-16,-0.35637347618294063
2015-03-17,-0.19256741647563447
2015-03-18,-0.17162077430026126
2015-03-19,-0.23821702460564198
2015-03-20,-0.38313484504550727
2015-03-23,-0.7313049641235134
2015-03-24,-0.35573427994279344
2015-03-25,-0.3752801357757735
2015-03-26,0.3636163459697712
2015-03-27,-0.28535793107811364
2015-03-30,-0.7914804340985231
2015-03-31,-0.29445850656381484
2015-04-01,-0.6183219253140523
2015-04-06,-0.3277262425632627
2015-04-07,-0.18599847261712799
2015-04-08,-0.12040155368315074
2015-04-09,-0.19830935801676391
2015-04-10,-0.2930483497994393
2015-04-13,-0.32789483006393383
2015-04-15,-0.1895863502329147
2015-04-16,-0.26009150398642583
2015-04-17,-0.4422488966924998
2015-04-20,-0.5147132041177906
2015-04-21,-0.39418478601040685
2015-04-22,-0.045302005285789045
2015-04-23,-0.25982397524910855
2015-04-24,-0.4698897753620344
2015-04-27,-0.4053506233582733
2015-04-28,-0.3192942797771156
2015-04-29,-0.39405021983193816
2015-04-30,0.48022680185305133
2015-05-04,-0.8072253109720182
2015-05-05,-0.3251775835274703
2015-05-06,-0.539948553372867
2015-05-07,-0.4430989674842274
2015-05-08,-0.6299152281042723
2015-05-11,-0.568330152179315
2015-05-12,-0.6096357616883317
2015-05-14,-0.5159932007169332
2015-05-15,-0.5178376327922763
2015-05-18,-0.5397469005303518
2015-05-19,-0.2561938569190464
2015-05-20,-0.26214321773912463
2015-05-21,-0.48060726067323345
2015-05-22,-0.3980450719321255
2015-05-25,-0.5891054269028928
2015-05-26,-0.47999529362626087
2015-05-27,-0.3564358830503529
2015-05-28,0.4605400516000354
2015-05-29,0.31950390966971653
2015-06-01,-0.5018369960685573
2015-06-02,-0.7553433966800434
2015-06-03,-0.446574500336165
2015-06-04,-0.7305173198790121
2015-06-05,-0.5167057055580253
2015-06-08,-0.9835960555316587
2015-06-09,-0.7105837949074623
2015-06-10,-0.6622626876258506
2015-06-11,-0.7666759223975828
2015-06-12,-0.7099682719350614
2015-06-15,-0.8554195926003065
2015-06-16,-0.7011220438450365
2015-06-17,-0.4981597180770091
2015-06-18,-0.48378515878384687
2015-06-19,-0.5038704883312871
2015-06-22,-0.7327307614228618
2015-06-23,-0.4853553225516676
2015-06-24,-0.522243519263007
2015-06-25,0.44714083857940257
2015-06-26,-0.5044918739476278
2015-06-29,-0.7626043263715628
2015-06-30,-0.36806267545437404
2015-07-01,-0.5219376417640085
2015-07-02,-0.5009859319935258
2015-07-03,-0.5582883040614331
2015-07-06,-0.38843687214894906
2015-07-07,-0.27923218753218715
2015-07-08,-0.6347323270231796
2015-07-09,-0.6022276857362475
2015-07-10,-0.7200295652946104
2015-07-13,-0.7271627066479748
2015-07-14,-0.4611879336635258
2015-07-15,-0.4903236052075817
2015-07-16,-0.5638577455155264
2015-07-17,-0.39907610773406654
2015-07-20,-0.6747706484797531
2015-07-21,-0.7472857737859991
2015-07-22,-0.6661009862913781
2015-07-23,-0.4653904907700172
2015-07-24,-0.6876135604185654
2015-07-27,-0.9787580451668669
2015-07-28,-0.528498863193021
2015-07-29,-0.29759887755040326
2015-07-30,0.28628456371294936
2015-07-31,-0.03431960717856722
2015-08-03,-0.46681089494741645
2015-08-04,-0.28147440743350766
2015-08-06,-0.13581125048240156
2015-08-07,-0.3643767966994379
2015-08-10,-0.4411756458084527
2015-08-11,-0.47647601306830395
2015-08-12,-0.4983026648745163
2015-08-13,-0.2543591693242796
2015-08-14,-0.814076318305102
2015-08-17,-0.6896131153517772
2015-08-18,-0.5568070661071784
2015-08-19,-0.5095481102993493
2015-08-20,-0.4426486363221815
2015-08-21,-0.32293339994368836
2015-08-24,-0.7823901718900824
2015-08-25,-0.13094699432185394
2015-08-26,-0.3842393708492711
2015-08-27,0.06232501012374956
2015-08-28,-0.4516591241625312
2015-08-31,-0.418851370757361
2015-09-01,-0.7457271134390199
2015-09-02,-0.5593009051246379
2015-09-03,-0.7806646184972549
2015-09-04,-0.8733543510201496
2015-09-07,-1.0598580831612556
2015-09-08,-0.9267806628733298
2015-09-09,-0.7684253984376553
2015-09-10,-0.577919274095374
2015-09-11,-0.6769002203786663
2015-09-14,-0.9626036214826045
2015-09-15,-0.6999579931036695
2015-09-16,-0.6032472612162247
2015-09-18,-0.06307909966025142
2015-09-21,-0.839584487439848
2015-09-22,-0.8182221488625403
2015-09-23,-0.8216093737662363
2015-09-24,-0.006720333308195966
2015-09-28,-1.0352578588127792
2015-09-29,-0.467670310286706
2015-09-30,-0.7294631133958899
2015-10-01,-0.686845181144676
2015-10-05,-0.7481755826759466
2015-10-06,-0.3227676012545411
2015-10-07,-0.6471808141058312
2015-10-08,-0.6101258461064217
2015-10-09,-0.4779098534694243
2015-10-12,-0.5825509274353288
2015-10-13,-0.6933585530109593
2015-10-14,-0.5906833836114207
2015-10-15,-0.5779439108798373
2015-10-16,-0.33781316553334506
2015-10-19,-0.44783078756232847
2015-10-20,-0.21690776486968277
2015-10-21,-0.5072285331115681
2015-10-23,-0.5951321300262024
2015-10-26,-0.7880214294150115
2015-10-27,-0.5830104016501899
2015-10-28,-0.3990482103382418
2015-10-29,0.10601440681722733
2015-10-30,-0.27162963852043553
2015-11-02,-0.7923272371424398
2015-11-03,-0.6155970687392865
2015-11-04,-0.5078803703870947
2015-11-05,-0.849983165920536
2015-11-06,-0.49317676940214844
2015-11-09,-0.48644943057356665
2015-11-10,-0.8325234136982301
2015-11-11,-3.4995492225672686
2015-11-13,-0.9594942762482429
2015-11-16,-0.7060592109307376
2015-11-17,-0.6661139297276861
2015-11-18,-0.9155665002660814
2015-11-19,-0.8387786879684893
2015-11-20,-0.3880541003575203
2015-11-23,-0.6668650810085455
2015-11-24,-0.4579743492538104
2015-11-26,0.2201881204384075
2015-11-27,-0.451215636081525
2015-11-30,-0.03426950170308021
2015-12-01,-0.6961397264546567
2015-12-02,-0.42230575769707573
2015-12-03,-0.6736102330367792
2015-12-04,-0.6412224342567996
2015-12-07,-0.7211617163184442
2015-12-08,-0.8840281285077048
2015-12-09,-0.7326848486031131
2015-12-10,-0.8257644863294831
2015-12-11,-0.6666392375067457
2015-12-14,-0.7236317307941261
2015-12-15,-0.8673895269995853
2015-12-16,-0.493982609454419
2015-12-17,-0.6117335495380304
2015-12-18,-0.1498080300916846
2015-12-21,-0.8350011439075565
2015-12-22,-0.7636260887860078
2015-12-23,-0.7602665278004587
2015-12-24,-0.7875918432310546
2015-12-28,-0.514895668512169
2015-12-29,-0.509357565563147
2015-12-30,-0.6211401074784415
2015-12-31,0.2946528609161255
2016-01-01,-0.9466818566595242
2016-01-04,-0.9663292449091226
2016-01-05,-0.5736779356030418
2016-01-06,-0.49738814523562525
2016-01-07,-0.9827022505603161
2016-01-08,-0.7219672062541431
2016-01-11,-0.6979392152633124
2016-01-12,-0.7506550664522778
2016-01-13,-0.3043009296744741
2016-01-14,-0.5098994938438474
2016-01-15,-1.183232769316105
2016-01-18,-0.7121549438034536
2016-01-19,-0.7890133996109432
2016-01-20,-0.8960228049919322
2016-01-21,-0.5345588312876369
2016-01-22,-1.0983650204071036
2016-01-25,-0.935434789828651
2016-01-27,-0.5097983221149942
2016-01-28,0.2327895258169891
2016-01-29,-0.24898274766801398
2016-02-01,-0.6850975256852218
2016-02-02,-0.8557354601771171
2016-02-03,-0.8904042342011568
2016-02-04,-0.8256524745495011
2016-02-05,-1.0736258623603965
2016-02-08,-0.7439126114334177
2016-02-09,-0.9452422018235733
2016-02-10,-0.5952553200096956
2016-02-11,-0.9611316828512867
2016-02-12,-0.5750746887558523
2016-02-15,-1.2583926150605895
2016-02-16,-1.1656223094423197
2016-02-17,-0.7594365150007472
2016-02-18,-0.733526215334896
2016-02-19,-1.1527030253688195
2016-02-22,-1.1079666604722933
2016-02-23,-1.2956823335341192
2016-02-24,-1.0020503807308472
2016-02-25,-0.25434913036851275
2016-02-26,-0.7423517172488177
2016-02-29,-0.3530839785893402
2016-03-01,-1.2674722395994271
2016-03-02,-0.6152913829708735
2016-03-03,-0.6051048098876762
2016-03-04,-0.4199339127593212
2016-03-08,-0.6670239288777843
2016-03-09,-0.4321169945964158
2016-03-10,-0.4758376114873273
2016-03-11,-0.46745353533288736
2016-03-14,-0.7376989844569348
2016-03-15,-0.5910393235043867
2016-03-16,-0.5094081195572173
2016-03-17,-0.4126703948015494
2016-03-18,-0.3235427104668023
2016-03-21,-0.8079833008605022
2016-03-22,-0.35346239356997183
2016-03-23,-0.579368469655807
2016-03-28,-0.7450547392868998
2016-03-29,-0.3421027931123466
2016-03-30,-0.5853186699519752
2016-03-31,0.44528599302922917
2016-04-01,-0.7031606572801751
2016-04-04,-0.658823788910045
2016-04-05,-0.8605687081990899
2016-04-06,-0.5708922672469788
2016-04-07,-0.5652382460042822
2016-04-08,-0.8461683560181426
2016-04-11,-0.7089619384890378
2016-04-12,-0.5883288700516149
2016-04-13,-0.3143311722450313
2016-04-18,-0.6636996561202869
2016-04-20,-0.39874031814472183
2016-04-21,-0.42056765851220157
2016-04-22,-0.3119284179101359
2016-04-25,-0.6391118694927451
2016-04-26,-0.32722639344038673
2016-04-27,-0.4132720024672938
2016-04-28,0.01935544386771991
2016-04-29,-0.439646748987126
2016-05-02,-0.5379463678822146
2016-05-03,-0.3461300273379021
2016-05-04,-0.8226462477730953
2016-05-05,-0.4901673698536659
2016-05-06,-0.7334697915027317
2016-05-09,-0.5368344899518964
2016-05-10,-0.6171463415146138
2016-05-11,-0.3036704809464369
2016-05-12,-0.5139015892425858
2016-05-13,-0.4448767658463289
2016-05-16,-0.536619759501373
2016-05-17,-0.3089282100994274
2016-05-18,-0.548370388244437
2016-05-19,-0.7190138847908147
2016-05-20,-0.740747567478585
2016-05-23,-0.6289154082845361
2016-05-24,-0.6435462521570752
2016-05-25,-0.6587896104947378
2016-05-26,-0.05763889450028735
2016-05-27,-0.27433916473373227
2016-05-30,-0.4203400265607283
2016-05-31,0.3252673773069834
2016-06-01,-0.389897278104267
2016-06-02,-0.5556521191930731
2016-06-03,-0.2909475934533891
2016-06-06,-0.45702713200410383
2016-06-07,-0.34300755927362736
2016-06-08,-0.431987025354118
2016-06-09,-0.2774441290869504
2016-06-10,-0.18329084827090508
2016-06-13,-0.4688244966271791
2016-06-14,-0.515944671131137
2016-06-15,-0.35389062490532164
2016-06-16,-0.37754063717758235
2016-06-17,-0.2773001530413987
2016-06-20,-0.3472209508982813
2016-06-21,-0.3883494205910013
2016-06-22,-0.3362636304430131
2016-06-23,-0.42146035909121765
2016-06-24,-0.060996833368089594
2016-06-27,-0.49311175061576473
2016-06-28,-0.31504863265358646
2016-06-29,-0.14299786032349165
2016-06-30,0.5292127973160093
2016-07-01,-0.08966617835154993
2016-07-04,-0.1449611216615432
2016-07-05,-0.11063377834070146
2016-07-07,-0.22867459352882777
2016-07-08,-0.2103985518065404
2016-07-11,-0.21702259693388845
2016-07-12,-0.05044389830863028
2016-07-13,0.024640842794677067
2016-07-14,-0.14888329692603625
2016-07-15,0.012224959965216041
2016-07-18,-0.2658720013096266
2016-07-19,-0.00718797525959817
2016-07-20,-0.02579014295735338
2016-07-21,-0.12226587937001629
2016-07-22,-0.017495598052805813
2016-07-25,0.013658073762308012
2016-07-26,0.08869908558940418
2016-07-27,0.27664510119136193
2016-07-28,0.7740569437972084
2016-07-29,0.102943453929739
2016-08-01,0.2719745183864682
2016-08-02,-0.08091308405628703
2016-08-03,-0.05131140358773303
2016-08-04,-0.08324866405136969
2016-08-05,-0.08764890301550662
2016-08-08,0.026862816742283614
2016-08-09,0.1643871367967348
2016-08-10,-0.05847998842940721
2016-08-11,0.20188167450084277
2016-08-12,0.10872919827866676
2016-08-16,0.0003158583514091556
2016-08-17,-0.21334158899135083
2016-08-18,0.01572933008482321
2016-08-19,0.1451382615617272
2016-08-22,-0.19867560454188615
2016-08-23,-0.0021336653654530336
2016-08-24,0.05301581440838168
2016-08-25,0.689352789605906
2016-08-26,-0.2279565693490351
2016-08-29,-0.3024095895114727
2016-08-30,-0.026184400585386874
2016-08-31,0.443869576018637
2016-09-01,0.020014848352131555
2016-09-02,-0.056497092937831936
2016-09-06,-0.040376146792058094
2016-09-07,0.23045913909464452
2016-09-08,0.30075972801803635
2016-09-09,0.004346632350630714
2016-09-12,-0.5497090091300109
2016-09-14,-0.12150144663056063
2016-09-15,0.07680037158774974
2016-09-16,0.6741756445545115
2016-09-19,0.03202654744580104
2016-09-20,-0.12492890254235757
2016-09-21,-0.0418773896264625
2016-09-22,0.03210824474305391
2016-09-23,0.3238177659814233
2016-09-26,0.14126880487483023
2016-09-27,-0.01644613222335899
2016-09-28,0.1762145592249856
2016-09-29,0.7634165156142754
2016-09-30,-0.12652304473616077
2016-10-03,-0.32970231749528495
2016-10-04,0.2203592697025333
2016-10-05,0.21240662349710238
2016-10-06,0.09818412547126272
2016-10-07,0.08845506966310315
2016-10-10,-0.07447668150411517
2016-10-13,-0.10432546160188293
2016-10-14,-0.04304139265209258
2016-10-17,-0.24666320184264456
2016-10-18,-0.13679532357137492
2016-10-19,0.21239482242095767
2016-10-20,-0.04286843040951667
2016-10-21,0.09510792729589193
2016-10-24,-0.02556108596874883
2016-10-25,0.017215056734688598
2016-10-26,-0.002491273961580841
2016-10-27,0.6264257681175713
2016-10-28,0.20021926328768913
2016-10-30,-1.8945797297401394
2016-11-01,-0.1014707107573783
2016-11-02,-0.508701649201069
2016-11-03,-0.23306844935471488
2016-11-04,0.024217052174285807
2016-11-07,-0.2971713965058094
2016-11-08,-0.08885158327657082
2016-11-09,0.5801951747365646
2016-11-10,0.09156020318747224
2016-11-11,-0.2759748904581351
2016-11-15,0.09291721675619366
2016-11-16,0.06440932937310453
2016-11-17,-0.2563452188994023
2016-11-18,-0.33873086603167324
2016-11-21,-0.47884335243162346
2016-11-22,-0.30187355167274355
2016-11-23,-0.18119369414796618
2016-11-24,0.4689817283650167
2016-11-25,-0.5548482959227797
2016-11-28,-0.4110092142188204
2016-11-29,-0.3232677603040751
2016-11-30,0.07924864987730591
2016-12-01,-0.3350117844749091
2016-12-02,-0.38005974547680615
2016-12-05,-0.6242711360353687
2016-12-06,-0.5627423260405733
2016-12-07,-0.2172792460058925
2016-12-08,-0.6011860546567613
2016-12-09,-0.23118860715331238
2016-12-12,-0.9122326652319853
2016-12-13,-0.45810187857876955
2016-12-14,-0.655051329371076
2016-12-15,-0.3603859194823001
2016-12-16,-0.2506480615479767
2016-12-19,-0.4435163450292985
2016-12-20,-0.5828453575615665
2016-12-21,-0.5992960579273015
2016-12-22,-0.8592911558545543
2016-12-23,-0.49525529205831714
2016-12-26,-1.217371077761115
2016-12-27,-0.9908055166174754
2016-12-28,-0.4212150045102099
2016-12-29,-0.05341974957953256
2016-12-30,-0.5752513239511942
2017-01-02,-0.41761132244513444
2017-01-03,-0.2996235225505002
2017-01-04,-0.38021202034543955
2017-01-05,-0.3983151977996649
2017-01-06,-0.18963284923946935
2017-01-09,-0.5987712905830946
2017-01-10,-0.30775342694992563
2017-01-11,-0.11815302174883273
2017-01-12,-0.014602045981449091
2017-01-13,-0.1916323305297791
2017-01-16,-0.4239312864757486
2017-01-17,-0.18026922132641704
2017-01-18,0.00879733200125854
2017-01-19,0.08218939351993364
2017-01-20,-0.17314155961754177
2017-01-23,-0.11537095367162513
2017-01-24,-0.08192732228648839
2017-01-25,0.7027702406184807
2017-01-27,0.2315890748611174
2017-01-30,0.05064808470749491
2017-01-31,0.1092231382421785
2017-02-01,0.18560307983698338
2017-02-02,0.25787229528654204
2017-02-03,0.27913394190411867
2017-02-06,0.2903177961631201
2017-02-07,0.33991349527568754
2017-02-08,0.3912835622302619
2017-02-09,0.3977023856916389
2017-02-10,0.2875541129383109
2017-02-13,0.005710769091879624
2017-02-14,-0.017094749420106102
2017-02-15,-0.020874700229478148
2017-02-16,0.09153130057597877
2017-02-17,0.1355817987045333
2017-02-20,0.2302903209130032
2017-02-21,0.28179340153287147
2017-02-22,0.027746919776597725
2017-02-23,0.8464521533258584
2017-02-27,0.1744177136553103
2017-02-28,0.27644504625958777
2017-03-01,0.4399815554657161
2017-03-02,0.2928832273003977
2017-03-03,0.029226959977512405
2017-03-06,0.02974539288319918
2017-03-07,0.13320011259320244
2017-03-08,0.20892429635799142
2017-03-09,0.029142247476678308
2017-03-10,-0.05166993728851924
2017-03-14,0.2054444222453497
2017-03-15,0.35863564452380314
2017-03-16,0.27336382972726286
2017-03-17,0.539845166981782
2017-03-20,0.2524128464260758
2017-03-21,0.3552200271209669
2017-03-22,0.06490640836174932
2017-03-23,0.1925106227482459
2017-03-24,0.30487291146422174
2017-03-27,0.2701379557939315
2017-03-28,0.22786689312946629
2017-03-29,0.42800464753648515
2017-03-30,0.9466066226426022
2017-03-31,0.30532158186027203
2017-04-03,0.18759939333320683
2017-04-05,0.20099764666787912
2017-04-06,0.39750688136122025
2017-04-07,0.470040472511692
2017-04-10,0.18695265133662034
2017-04-11,0.3185326427779521
2017-04-12,0.41240538499244545
2017-04-13,0.2290394656798803
2017-04-17,0.09356238778097759
2017-04-18,0.3841010046031287
2017-04-19,0.10002534856838213
2017-04-20,0.12591891444810058
2017-04-21,0.23548398227548076
2017-04-24,0.35839963998482544
2017-04-25,0.42297725248436135
2017-04-26,0.5017869144078937
2017-04-27,0.7344221384145583
2017-04-28,0.3652441717799252
2017-05-02,0.1254591368905361
2017-05-03,0.24777214570914266
2017-05-04,0.25092471843506803
2017-05-05,0.3275196707469385
2017-05-08,0.20930575035080412
2017-05-09,0.2950823285738393
2017-05-10,0.3078299278383774
2017-05-11,0.3903096103218887
2017-05-12,0.24035186074985476
2017-05-15,0.21867667938973398
2017-05-16,0.42013136986757077
2017-05-17,0.254928411483318
2017-05-18,0.21992506912678395
2017-05-19,0.2620929141485772
2017-05-22,-0.028651912670199103
2017-05-23,0.2823544539319256
2017-05-24,0.1706962807199158
2017-05-25,0.8417245715931655
2017-05-26,0.35641021567633135
2017-05-29,0.1916808066507679
2017-05-30,0.30630284149210835
2017-05-31,0.5197904609330942
2017-06-01,0.32817635052686495
2017-06-02,0.33193863092136705
2017-06-05,0.13086951144925515
2017-06-06,0.07387662006218966
2017-06-07,0.1645205225947208
2017-06-08,0.3444380768157511
2017-06-09,0.20446773704252136
2017-06-12,0.13178407983037643
2017-06-13,0.06160131793259219
2017-06-14,0.20168307094869228
2017-06-15,0.13423292123351066
2017-06-16,0.42084783910886925
2017-06-19,0.044120184853425115
2017-06-20,0.014036964439770127
2017-06-21,0.031003810206942973
2017-06-22,0.15063254657821243
2017-06-23,-0.00607757377677477
2017-06-27,0.022388733901519946
2017-06-28,0.1380120641373232
2017-06-29,0.8472851873857185
2017-06-30,0.09132019670497155
2017-07-03,0.15242172070530857
2017-07-04,0.23887929385603845
2017-07-05,0.18621545339703335
2017-07-06,0.310573513865885
2017-07-07,0.2311459812810487
2017-07-10,-1.1187298200535967
2017-07-11,0.20562802641992065
2017-07-12,0.17486475735590626
2017-07-13,0.2063104804933318
2017-07-14,0.363680481980901
2017-07-17,0.36829012068586253
2017-07-18,0.4016747957703018
2017-07-19,0.40145807254048105
2017-07-20,0.29177550928340945
2017-07-21,0.4621592428795033
2017-07-24,0.33428210825004007
2017-07-25,0.3331714667679487
2017-07-26,0.605822760412075
2017-07-27,1.0735272569955419
2017-07-28,0.3685526090341031
2017-07-31,0.6049752820654699
2017-08-01,0.5192118398175332
2017-08-02,0.3447069505118975
2017-08-03,0.5065658617245282
2017-08-04,0.5374412534095674
2017-08-07,0.2525456782299923
2017-08-08,0.28483162045376964
2017-08-09,0.24928816310474042
2017-08-10,0.38140828496010665
2017-08-11,0.48752067565377794
2017-08-14,-0.06998362536602853
2017-08-16,0.3514388166430496
2017-08-17,0.20183497574337905
2017-08-18,0.15264842536605716
2017-08-21,0.05595372595092291
2017-08-22,0.15205147802285104
2017-08-23,0.014281250052872153
2017-08-24,0.29326323366006507
2017-08-28,-0.02383214897383693
2017-08-29,0.2047564914074816
2017-08-30,0.10450295975830862
2017-08-31,0.8683045118690762
2017-09-01,0.3434551366197529
2017-09-04,0.13174841562235518
2017-09-05,0.31454086484736643
2017-09-06,0.28889140081354586
2017-09-07,0.2243212026287904
2017-09-08,0.19541247070132647
2017-09-11,0.26891825761265115
2017-09-12,0.452226802357963
2017-09-13,0.5271056185744212
2017-09-14,0.39686888737033743
2017-09-15,0.7691269036841314
2017-09-18,0.30000401693638906
2017-09-19,0.4394813175448076
2017-09-20,0.36796186658868185
2017-09-21,0.3680332370912667
2017-09-22,0.3099042129192937
2017-09-25,0.3555489819062493
2017-09-26,0.21601793784951742
2017-09-27,0.13167537953595682
2017-09-28,0.8469205045130158
2017-09-29,0.29933913452362837
2017-10-03,0.09083213459636763
2017-10-04,0.17626292463100163
2017-10-05,0.24849141307549963
2017-10-06,0.4170480083894974
2017-10-09,0.35261654789225433
2017-10-10,0.2204329497742335
2017-10-11,0.3977301786181858
2017-10-12,0.38814990394864013
2017-10-13,0.44542335116221404
2017-10-16,0.34693196533974596
2017-10-17,0.5506830139656461
2017-10-18,0.4700424100485958
2017-10-19,-1.8179826352955888
2017-10-23,0.20564510906778954
2017-10-24,0.24420732303981887
2017-10-25,0.7240107125778141
2017-10-26,1.234857269219288
2017-10-27,0.6863046547254442
2017-10-30,0.6306512379430762
2017-10-31,0.608810576993906
2017-11-01,0.7539639048147514
2017-11-02,0.6515773614886076
2017-11-03,0.6086318483725918
2017-11-06,0.4927952746354491
2017-11-07,0.7445599562767125
2017-11-08,0.5003803127267613
2017-11-09,0.49664940804981833
2017-11-10,0.6970304663634258
2017-11-13,0.29885068203392884
2017-11-14,0.30288177306361075
2017-11-15,0.41250186426698887
2017-11-16,0.15807410995533036
2017-11-17,0.5506291243544834
2017-11-20,0.3618549191782081
2017-11-21,0.4872387814539416
2017-11-22,0.47991840322425156
2017-11-23,0.5254532526821752
2017-11-24,0.4646034795140482
2017-11-27,0.43741348478420083
2017-11-28,0.49990370260677647
2017-11-29,0.3864720062364941
2017-11-30,1.0012684436037445
2017-12-01,0.39683826460129795
2017-12-04,0.2824118036897914
2017-12-05,0.34547252199066
2017-12-06,0.20053097585673357
2017-12-07,0.1683239497521491
2017-12-08,0.403167767617946
2017-12-11,0.19931639978198934
2017-12-12,0.3350641384460145
2017-12-13,0.5617634568492781
2017-12-14,0.4886662240617237
2017-12-15,0.39390532497622033
2017-12-18,0.6566851725775984
2017-12-19,0.4768203871908765
2017-12-20,0.383199843756691
2017-12-21,0.5052081224870665
2017-12-22,0.5395849105723055
2017-12-26,0.5495595988974925
2017-12-27,0.5046876921079172
2017-12-28,1.2656940560503793
2017-12-29,0.5175949018688621
2018-01-01,0.5393928061948332
2018-01-02,0.4684037319633474
2018-01-03,0.4751827604210645
2018-01-04,0.5862397706441224
2018-01-05,0.6360893015976767
2018-01-08,0.4772277817306717
2018-01-09,0.5661177597887971
2018-01-10,0.6343766035100274
2018-01-11,0.42606589295302183
2018-01-12,0.6433036673463207
2018-01-15,0.4780346391495555
2018-01-16,0.4298129944635785
2018-01-17,0.544147526714048
2018-01-18,0.5984805266806542
2018-01-19,0.4683029330766887
2018-01-22,0.49488615817311904
2018-01-23,0.7664177648517285
2018-01-24,0.8022057785687663
2018-01-25,1.348374821123605
2018-01-29,0.55239715366991
2018-01-30,0.6027545218981868
2018-01-31,0.6536654554344967
2018-02-01,0.8435207812615908
2018-02-02,0.6891462645950915
2018-02-05,0.49384442939312456
2018-02-06,0.5725861402660215
2018-02-07,0.5839733970240172
2018-02-08,0.5159411490025809
2018-02-09,0.4669889149700177
2018-02-12,0.4849428866710211
2018-02-14,0.37950133809376857
2018-02-15,0.45563310957319025
2018-02-16,0.5146548414685994
2018-02-19,0.23007754187424034
2018-02-20,0.357737536447587
2018-02-21,0.49828224669017107
2018-02-22,1.0391746083115887
2018-02-23,0.3263554178877131
2018-02-26,0.3869317123901986
2018-02-27,0.5085897688384369
2018-02-28,0.5427097255536169
2018-03-01,0.4071174657907262
2018-03-05,0.267170138291675
2018-03-06,0.4587180956303885
2018-03-07,0.4379887940965151
2018-03-08,0.5107333201069266
2018-03-09,0.28525041485760827
2018-03-12,0.3561464285842434
