SYMBOL,YEAR_MONTH,AMIHUD,HL_RANGE,ROLL_SPREAD,ZERO_RATIO,NEAR_ZERO,FHT,PASTOR,AMIVEST,LOT,VOLUME_ILLIQ,TURNOVER_ILLIQ,CV_TURNOVER,DOLLAR_ILLIQ
ENGINERSIN,2014-03,0.00020382748789556237,0.052342318014913784,3.172155907173418,0.0,0.0,0.0,0.005878231681729625,1.279567769416115e-10,0.0,8.591234347231265e-07,4.634978536178177e-09,0.5586777084134416,3.7763584463071774e-08
ENGINERSIN,2014-04,9.611957016850435e-05,0.04786048743925066,0.0,0.0,0.0,0.0,0.006258812115462734,6.644612451374789e-11,0.05555555555555555,1.283976148859059e-06,5.673269172079558e-09,0.8376792545682691,2.1827688597756394e-08
ENGINERSIN,2014-05,9.987310156358583e-05,0.06058062903947572,0.0,0.0,0.0,0.0,0.017621959861259005,9.748589526329117e-11,0.0,9.490368563886248e-07,3.5294711105974697e-09,0.6718950152385168,2.6302926258591622e-08
ENGINERSIN,2014-06,0.0001361750416497077,0.046363841661371884,2.8336635514483977,0.0,0.0,0.0,-0.011805662418964406,1.1659582946758626e-10,0.0,1.521884150554926e-06,4.9058146229140774e-09,0.752950174052364,4.162489026607191e-08
ENGINERSIN,2014-07,0.00017155612573346943,0.03936217086272314,0.0,0.0,0.0,0.0,0.000927356518488206,1.4420027851921558e-10,0.045454545454545456,2.9013278190520966e-06,9.594180280836377e-09,0.514198799884907,5.082212775533766e-08
ENGINERSIN,2014-08,0.00015784677654399502,0.04172561608485438,12.18156605164492,0.0,0.0,0.0,-0.029521177029392005,1.3132778885013696e-10,0.0,1.7336620599920072e-06,7.031884420602559e-09,1.157748510360586,4.14338479095627e-08
ENGINERSIN,2014-09,0.00011590081049928056,0.0410794176392157,0.0,0.0,0.0,0.0,-0.008754629275004786,1.0160275677820001e-10,0.045454545454545456,1.5296524518381973e-06,6.273519758677795e-09,0.5684293891591647,2.7834425297393092e-08
ENGINERSIN,2014-10,0.0001732432135159599,0.033143610929162105,0.0,0.0,0.0,0.0,-0.003941566779967657,1.6519861301860366e-10,0.0,2.251621448895886e-06,8.944532153347938e-09,1.1061352330872856,4.3114462030350123e-08
ENGINERSIN,2014-11,7.936865015197268e-05,0.037205402901007364,0.0,0.0,0.0,0.0,0.012565572931265078,9.190331079219896e-11,0.0,1.0784176808735615e-06,4.572619714999609e-09,0.5575483547097078,1.8753566309670168e-08
ENGINERSIN,2014-12,0.00012055133027560074,0.03721721850107213,0.0,0.0,0.0,0.0,-0.006446553876970399,1.0770621375981906e-10,0.045454545454545456,1.2469499321262479e-06,5.379704498979406e-09,0.9240103513111743,2.7097089171846428e-08
ENGINERSIN,2015-01,7.922483407939126e-05,0.027551902721792712,2.5736746433049107,0.0,0.0,0.0,-0.0035651031054269883,7.578965997347699e-11,0.047619047619047616,1.7137106069954807e-06,7.566752104419465e-09,0.6079590252181768,1.78184943201074e-08
ENGINERSIN,2015-02,0.00010090460704398474,0.03126459448997721,3.4004036669253144,0.0,0.0,0.0,0.0033087394247759416,9.802177589704148e-11,0.0,1.6805070425848887e-06,7.867008802753626e-09,0.5323119492139454,2.1375463743826836e-08
ENGINERSIN,2015-03,0.00011949399735135298,0.03316453113177883,4.234666180564734,0.0,0.0,0.0,0.00715182990482197,1.0426290656708884e-10,0.0,1.4291184795703772e-06,6.821297852596214e-09,0.5045458087245004,2.4198843106195548e-08
ENGINERSIN,2015-04,0.00021282103479630036,0.03261522252335856,0.0,0.0,0.0,0.0,-0.016812727542252003,1.838048457112972e-10,0.05263157894736842,2.2566901956312852e-06,1.1291652709728289e-08,0.38549924735145996,4.258708517975884e-08
ENGINERSIN,2015-05,0.0001143190531442068,0.02876287683522768,0.0,0.0,0.0,0.0,0.007763153085986522,1.1291665839033333e-10,0.0,1.5651000481968443e-06,8.09277290178337e-09,0.35869799784195905,2.23251649406464e-08
ENGINERSIN,2015-06,0.0001546163041299083,0.037096733938321344,2.198504276236825,0.0,0.0,0.0,-0.007428260012138989,1.3717035788932457e-10,0.045454545454545456,1.6992215634305894e-06,7.910787672882115e-09,0.6452050628558579,3.1999099955439105e-08
ENGINERSIN,2015-07,0.0001498744651085106,0.031711409839343466,0.0,0.0,0.0,0.0,-0.003629656389311126,1.3089530220900765e-10,0.043478260869565216,1.8450900869246008e-06,7.858655058354347e-09,0.5735739670569319,3.470500312717179e-08
ENGINERSIN,2015-08,0.00018288958819201784,0.05011510093941781,0.0,0.0,0.0,0.0,0.001474177069300523,1.9482417085599152e-10,0.05,1.6682204750207756e-06,8.068627894812474e-09,0.4208755469074366,3.6496437871460234e-08
ENGINERSIN,2015-09,0.0003413430788609746,0.03980978560836688,5.363097095663695,0.0,0.0,0.0,-0.008699441422031995,3.4970170669984426e-10,0.05,3.6804412701865306e-06,1.990978816745197e-08,0.4130373417727985,6.355292849004755e-08
ENGINERSIN,2015-10,0.0001463283467353188,0.03610205106885768,0.0,0.05,0.05,0.002043980728784234,0.0038921547027194465,1.3409903724630622e-10,0.05,2.192279099929124e-06,1.0875502489922587e-08,0.596333402197308,2.9636683389445894e-08
ENGINERSIN,2015-11,0.00026031658297877796,0.03812684059564703,5.609029616189765,0.0,0.0,0.0,0.0093970562308793,1.665577502632572e-10,0.0,1.6610274783775749e-06,8.078340208944955e-09,0.9883506561269124,5.08091897582956e-08
ENGINERSIN,2015-12,0.0001893019393576751,0.04027672735416198,0.6391400472509331,0.0,0.0,0.0,0.00440842705106936,1.588360502805609e-10,0.0,1.804268522067065e-06,7.98185183559915e-09,0.5388363902437365,4.17005700547226e-08
ENGINERSIN,2016-01,0.00021461834237968767,0.05262772331561901,7.791771258603877,0.0,0.0,0.0,0.0005981453773910154,1.693216024840991e-10,0.0,1.2587086115367818e-06,5.852880807982e-09,0.7865313501128315,4.604141702917134e-08
ENGINERSIN,2016-02,0.00015669608316344708,0.04681006400316516,0.0,0.0,0.0,0.0,0.0013937135336508032,1.0773376491829709e-10,0.0,7.606107095509127e-07,4.47601627060855e-09,1.2433766531346084,2.4835494440974765e-08
ENGINERSIN,2016-03,0.00016151140647288192,0.03437158076384551,1.0683809753532274,0.0,0.0,0.0,0.004366477359015041,1.534833118477288e-10,0.0,1.459209938503786e-06,8.921593232962396e-09,0.5699722479748409,2.6442345254066987e-08
ENGINERSIN,2016-04,0.00014111677719642063,0.030941260118396836,0.0,0.0,0.0,0.0,0.008195388771222117,1.311571479865377e-10,0.0,1.6417774722044792e-06,9.403177212132721e-09,0.4634203148933918,2.4275922983857074e-08
ENGINERSIN,2016-05,0.0001514898841104835,0.0347377976169675,0.7389537411630679,0.0,0.0,0.0,0.013212126152179005,9.781985820232716e-11,0.0,1.227554103470647e-06,6.8556008974545846e-09,1.5205841572943992,2.7061923330605565e-08
ENGINERSIN,2016-06,7.55445912755126e-05,0.03144057608182835,1.9061879843234155,0.0,0.0,0.0,-0.00183122789396755,7.654436977532777e-11,0.0,1.2715014507542576e-06,6.476133204542926e-09,0.6106480920121823,1.4632735058280745e-08
ENGINERSIN,2016-07,9.218435897843976e-05,0.03849693866211947,1.1033668024068963,0.05,0.05,0.0028342471419388116,0.011437942796074371,6.928256785057887e-11,0.05,9.073286294392755e-07,4.1137172653852125e-09,1.1213755127492315,1.9517050649591795e-08
ENGINERSIN,2016-08,7.834528830427613e-05,0.034991151748571155,0.0,0.045454545454545456,0.045454545454545456,0.0030367672551817704,-0.003677264695418877,4.1948419043112905e-11,0.09090909090909091,5.488459964079526e-07,2.2094206706392827e-09,1.5332881989293807,1.7671573593730647e-08
ENGINERSIN,2016-09,5.9348822875399956e-05,0.03567203675530708,8.955310251428815,0.0,0.0,0.0,0.0020344353419446534,5.203858790765859e-11,0.05,7.143819262229924e-07,2.7207781127509912e-09,0.5326289038976683,1.5144549144673015e-08
ENGINERSIN,2016-10,4.1516023710242456e-05,0.03271174600398845,1.535798317028729,0.05263157894736842,0.05263157894736842,0.0026821488321881657,-0.006108726413029959,3.9526818660619405e-11,0.05263157894736842,6.464236932383436e-07,2.445932388830394e-09,0.516288643589447,1.090744086449982e-08
ENGINERSIN,2016-11,4.0109744415177096e-05,0.046686778121287444,0.0,0.0,0.0,0.0,0.0031058844179935466,3.461792450759363e-11,0.047619047619047616,4.2596624509598745e-07,1.575686461133161e-09,0.5656185034977325,1.0599601198104937e-08
ENGINERSIN,2016-12,3.79681866352682e-05,0.03708391193727789,14.455538912927384,0.0,0.0,0.0,0.03455614202948118,4.5876215297686606e-11,0.0,2.8585236725714453e-07,9.962080213304794e-10,0.7777224419705133,9.747429956416084e-09
ENGINERSIN,2017-01,2.7068455031208336e-05,0.02549382783860648,0.0,0.0,0.0,0.0,0.0045632752873557385,2.4253100423709843e-11,0.0,2.964465125933443e-07,1.9376538279790593e-09,0.6482159837361939,4.113457289497241e-09
ENGINERSIN,2017-02,3.113146664936925e-05,0.031051361061148714,0.0,0.0,0.0,0.0,0.0038471104273328977,2.8148999584059256e-11,0.0,2.4472890329623684e-07,1.6034216505264865e-09,0.7381882678969081,4.702790467229327e-09
ENGINERSIN,2017-03,2.6946754541599655e-05,0.020612731144038696,0.0,0.045454545454545456,0.045454545454545456,0.0015988571840981952,-0.007115664982131345,2.8013345371543695e-11,0.045454545454545456,3.694477647629354e-07,2.493094410429424e-09,0.4064228848352613,3.992691702898799e-09
ENGINERSIN,2017-04,1.5925156587232944e-05,0.02797625049088333,1.65458957650128,0.0,0.0,0.0,-0.0006084471944585696,1.6743641592309835e-11,0.0,1.949256816599819e-07,1.2171398803195753e-09,0.5555862608756197,2.569386643592001e-09
ENGINERSIN,2017-05,3.6197969372565385e-05,0.033976388753966615,1.1718406573915443,0.0,0.0,0.0,0.012868647551980646,3.3654361245866705e-11,0.0,3.706273823654379e-07,2.260637239916932e-09,0.5291648686616508,5.924508781199228e-09
ENGINERSIN,2017-06,3.096052722040954e-05,0.02306062051315631,0.0,0.047619047619047616,0.047619047619047616,0.0015855784328021641,0.012687078341835177,2.6978934136757808e-11,0.047619047619047616,3.9739446239143015e-07,2.5529328362167166e-09,0.5030509968936765,4.836888749946408e-09
ENGINERSIN,2017-07,3.619430077844932e-05,0.020729277684973537,0.0,0.0,0.0,0.0,-0.003123338972341082,2.6081456094637478e-11,0.09523809523809523,6.115902289549181e-07,3.810199503253552e-09,0.8529402599080873,5.7144132887374845e-09
ENGINERSIN,2017-08,4.683870111809589e-05,0.03316901279558619,0.0,0.0,0.0,0.0,-0.0015343301435964394,4.6389573456488345e-11,0.0,5.592485191232368e-07,3.6190569817285737e-09,0.36601094566718523,7.165483782278593e-09
ENGINERSIN,2017-09,3.40619135633068e-05,0.027316400038662182,1.007660715200849,0.047619047619047616,0.047619047619047616,0.0014137572328571173,0.005290959111920915,3.3873214248872864e-11,0.047619047619047616,6.283303377933817e-07,4.031159696608625e-09,0.5180101488935939,5.3213304494691755e-09
ENGINERSIN,2017-10,4.71378205188532e-05,0.03238228831646239,0.0,0.0,0.0,0.0,0.006393627095208688,3.867624592223288e-11,0.1,3.6017341413439694e-07,2.1482697719829915e-09,1.396835599153478,7.300514726078518e-09
ENGINERSIN,2017-11,2.6188494949346184e-05,0.03616346718783475,3.8063416612418273,0.0,0.0,0.0,0.004271734857449144,2.3021803646461503e-11,0.0,3.1827653833177953e-07,1.6900257992841907e-09,0.7497753647755264,4.865026297456525e-09
ENGINERSIN,2017-12,2.8535727171763302e-05,0.03123127445940922,2.9436594094688133,0.0,0.0,0.0,0.006473777160155152,2.7252203664370806e-11,0.0,3.857230700061722e-07,2.00763370000034e-09,0.7239094893004804,5.377537390835014e-09
ENGINERSIN,2018-01,3.9041473021703845e-05,0.03281951081781047,4.867656412214041,0.0,0.0,0.0,0.0025171849405641097,3.6051214226508364e-11,0.045454545454545456,4.644619964632908e-07,2.5038905814349402e-09,0.4313013973609708,7.229655647253584e-09
ENGINERSIN,2018-02,6.011917354842689e-05,0.039904926907469884,2.1156715663047887,0.0,0.0,0.0,0.010684843327492564,5.3799571831255184e-11,0.0,4.536775628555936e-07,2.6951418733559517e-09,0.46544811813696996,1.0219858948886175e-08
ENGINERSIN,2018-03,5.587332641972636e-05,0.03335660221669226,0.0,0.0,0.0,0.0,0.00791771384046268,5.370882439644331e-11,0.10526315789473684,5.590711321502329e-07,3.4959222993890555e-09,0.4125974029748956,9.053866337974614e-09
ENGINERSIN,2018-04,6.109035504562961e-05,0.02561432743661399,1.9919795320585871,0.0,0.0,0.0,-0.005886210912446151,5.087396587522971e-11,0.0,6.723207561649172e-07,4.244382404666822e-09,0.4058917307223213,9.716476377572858e-09
ENGINERSIN,2018-05,7.229853737421203e-05,0.03082668483336829,1.7888396709658234,0.0,0.0,0.0,-0.01490067398635507,7.514804203819204e-11,0.045454545454545456,7.475603283733498e-07,5.213977417537236e-09,0.330338055641502,1.0301633272469364e-08
ENGINERSIN,2018-06,5.747209053961382e-05,0.0335684186936219,1.6416187988390487,0.0,0.0,0.0,-0.0058917037904709455,4.864292237500691e-11,0.047619047619047616,4.689659232164774e-07,3.624583337888622e-09,0.5729921895836259,7.454094282965822e-09
ENGINERSIN,2018-07,9.17177746534954e-05,0.04107216476701095,0.0,0.0,0.0,0.0,0.007375801656910812,8.870844217585322e-11,0.0,5.568419730065285e-07,4.3798813706578486e-09,0.3703139096856201,1.1566974808241395e-08
ENGINERSIN,2018-08,5.971066661683976e-05,0.02966663287045599,0.0,0.0,0.0,0.0,-0.001765181470962796,5.760711447376667e-11,0.047619047619047616,5.817157756664634e-07,4.565396567289597e-09,0.5985750393373813,7.615761015595119e-09
ENGINERSIN,2018-09,5.974807685713894e-05,0.052666421326307514,0.0,0.0,0.0,0.0,0.024884855067558324,5.26571812849527e-11,0.0,2.700984657461801e-07,2.1188241668158175e-09,0.6565017983001477,7.536921178210557e-09
ENGINERSIN,2018-10,8.383392467535302e-05,0.05673883149449408,2.9471117787178236,0.0,0.0,0.0,0.013270050199480929,7.091007060639548e-11,0.0,3.037717164230273e-07,2.6992373512531785e-09,0.6996521433484562,9.329180648909228e-09
ENGINERSIN,2018-11,8.321331109652363e-05,0.0334136093971343,2.800245087312834,0.0,0.0,0.0,0.005283536567562776,7.011980672372033e-11,0.0,6.039685505120188e-07,5.078666567562261e-09,0.7090576640301839,9.847035240807478e-09
ENGINERSIN,2018-12,8.074871393586898e-05,0.03313655388372825,0.6171566680683026,0.0,0.0,0.0,-0.004144836496229668,6.565592649329205e-11,0.0,5.926371940288247e-07,4.914736637625783e-09,0.7435405840458306,9.416643635663626e-09
ENGINERSIN,2019-01,8.825204205099872e-05,0.029841895733451612,2.0515905560135086,0.043478260869565216,0.043478260869565216,0.0020179690801107406,-0.008868600500920419,8.618471051044963e-11,0.08695652173913043,7.000675169463518e-07,5.801518405154004e-09,0.8765893589153452,1.0584417612395164e-08
ENGINERSIN,2019-02,7.555985625417638e-05,0.03582066694405498,2.3622300309144864,0.0,0.0,0.0,0.004765756414725421,5.014207534540463e-11,0.0,3.3842779981318784e-07,3.1172677989030845e-09,0.6553380823967032,8.458406959430786e-09
ENGINERSIN,2019-03,4.7258512126451056e-05,0.030464554781059847,1.847832593639818,0.10526315789473684,0.10526315789473684,0.005500316441340508,-0.007515720469312146,5.066050251578324e-11,0.10526315789473684,3.382373717119055e-07,2.9462172569704146e-09,0.5381001176807995,5.373030465500736e-09
ENGINERSIN,2019-04,5.7095897075305276e-05,0.027534859947622475,0.0,0.10526315789473684,0.10526315789473684,0.004472951126597345,-0.0017744386203446053,5.6335600525688914e-11,0.10526315789473684,5.16363785787951e-07,4.358097966193437e-09,0.5404507277273212,6.6608077957892065e-09
ENGINERSIN,2019-05,0.00012966205860133202,0.035200417580740995,2.9870069511662964,0.0,0.0,0.0,-0.014877324936735627,1.0186043196319548e-10,0.0,4.99114661338905e-07,4.2676797052382265e-09,0.8923512914401435,1.444245652917316e-08
ENGINERSIN,2019-06,0.00013414024459073917,0.02989996416430594,0.13476559169858532,0.0,0.0,0.0,0.0010938807025286487,1.1731596522662035e-10,0.0,9.816858242655271e-07,8.243318345536988e-09,0.7331153876141968,1.5756669629140733e-08
ENGINERSIN,2019-07,0.00013705900937972318,0.03887172385907871,0.3024503107556547,0.0,0.0,0.0,0.014703541984813304,1.414221521149972e-10,0.0,6.689568452739755e-07,6.192363278306737e-09,0.45631758518417737,1.4669968417250132e-08
ENGINERSIN,2019-08,9.834417184611441e-05,0.05144499448430939,0.0,0.0,0.0,0.0,-0.007295658381315013,9.358285260833536e-11,0.0,3.968478218769188e-07,3.934893005700749e-09,0.42864624919714683,9.85725470445254e-09
ENGINERSIN,2019-09,5.272273847609175e-05,0.04877760781150975,1.1940107891915863,0.0,0.0,0.0,0.009202331412813193,6.26862813494028e-11,0.05263157894736842,3.639254353558579e-07,3.260098476943464e-09,0.5721585753270576,5.932954686744436e-09
ENGINERSIN,2019-10,0.00010808955729396351,0.03501167483416092,0.0,0.0,0.0,0.0,-0.018810634020053386,9.606432486953648e-11,0.05,5.99953875546048e-07,5.390305184526802e-09,0.6396024645389569,1.1911489174369485e-08
ENGINERSIN,2019-11,0.00013966257544746914,0.0336510964503083,2.629178902118763,0.0,0.0,0.0,-0.007696934755952672,1.4726556318620226e-10,0.05,8.870231834596787e-07,8.172419330416344e-09,0.47371884775421924,1.4926940806763035e-08
ENGINERSIN,2019-12,0.0001266456486521962,0.02264915374786867,0.6251783371297988,0.047619047619047616,0.047619047619047616,0.0015557291847579262,0.004587961286531427,1.0951100913034588e-10,0.14285714285714285,1.1377222540423273e-06,1.1087048311756423e-08,0.7816304967116642,1.3004780887945974e-08
ENGINERSIN,2020-01,0.00015533302135728683,0.02386901651731774,0.7740585679821951,0.0,0.0,0.0,-0.0056365524734678174,1.5227470109352143e-10,0.0,1.1827850875896069e-06,1.1884730493861554e-08,0.5446352604100476,1.535358792682909e-08
ENGINERSIN,2020-02,0.00017517348220972962,0.04059218861709958,0.0,0.16666666666666666,0.16666666666666666,0.011731000738968645,-0.0007896321230743622,1.826316338331946e-10,0.16666666666666666,6.750051743365396e-07,7.96128389969437e-09,0.6050760034904408,1.4569587088199363e-08
ENGINERSIN,2020-03,0.00036067156054398787,0.07719140624061131,1.910071826983595,0.3225806451612903,0.3225806451612903,0.04039476053779792,-0.007485040561223387,4.0985085943522e-10,0.3225806451612903,6.481463787162779e-07,9.883873728460293e-09,0.480508797941707,2.1229121631526156e-08
ENGINERSIN,2020-04,0.00022070417148313092,0.053222257870652157,1.6868239386491959,0.05555555555555555,0.05555555555555555,0.0037008930797798735,-0.00022066957673653846,1.6840532959015886e-10,0.05555555555555555,4.8821664711359e-07,7.3340866728972585e-09,0.8188613208701536,1.438815039821888e-08
ENGINERSIN,2020-05,0.0003452287830431073,0.04605802706694049,2.2103449956963694,0.05263157894736842,0.05263157894736842,0.00411794303889851,-0.0035051452642585103,3.1893225342178413e-10,0.05263157894736842,9.655329632699572e-07,1.5021948015596028e-08,1.0907244099490307,2.160736623433203e-08
ENGINERSIN,2020-06,0.00015932117680326146,0.059076515168494416,0.6162065614027676,0.0,0.0,0.0,-0.014396778798546528,1.0439992043880294e-10,0.0,2.5666056627277395e-07,3.444091241411682e-09,1.067556932164301,1.1120225252856382e-08
ENGINERSIN,2020-07,7.883680087048687e-05,0.0329046245481669,0.5293077239816805,0.08695652173913043,0.08695652173913043,0.003101968482840526,0.010757461500593278,7.228734958301461e-11,0.08695652173913043,3.816494260963349e-07,5.320490307695898e-09,0.49293429676338457,5.5276337032522e-09
ENGINERSIN,2020-08,7.598561981458781e-05,0.03285738396267142,0.0,0.047619047619047616,0.047619047619047616,0.0027702083221622315,0.0011415445187921449,5.8102614140803913e-11,0.047619047619047616,2.4951825154719137e-07,3.549125270730853e-09,0.9003636664243144,5.13224451165556e-09
ENGINERSIN,2020-09,8.876713050389634e-05,0.03354556713484057,0.9604549360644405,0.0,0.0,0.0,-0.001323963789992942,8.211995544532124e-11,0.0,3.4025923268295104e-07,5.051664345080248e-09,1.1370555936466227,5.813063250497976e-09
ENGINERSIN,2020-10,0.00017214407821619385,0.030665377265583743,1.4328640602669451,0.0,0.0,0.0,0.005027533337993738,1.640677157810514e-10,0.0,6.486956953665705e-07,1.0072843119818367e-08,0.601137127793402,1.1095721027960613e-08
ENGINERSIN,2020-11,8.558887162457606e-05,0.02275878966164315,1.1592763124585281,0.05,0.05,0.0021668994839418483,-0.004948061661768526,6.854981427985205e-11,0.05,4.3695055788645615e-07,6.126834420563532e-09,0.8907059654461791,5.806101692379579e-09
ENGINERSIN,2020-12,5.303461023219019e-05,0.029254314461191862,1.9122664976134238,0.0,0.0,0.0,0.006624099975493257,5.552021993819535e-11,0.0,2.859680953975008e-07,3.714117697243327e-09,0.41775549824422115,4.044128205063743e-09
ENGINERSIN,2021-01,9.083701715090182e-05,0.026864701352012778,0.0,0.0,0.0,0.0,-1.0182779198183657e-05,7.584132518015165e-11,0.0,4.643003414046841e-07,5.943086062266277e-09,0.5285923571539739,6.939836640371254e-09
ENGINERSIN,2021-02,5.6089144527530824e-05,0.0358768156976047,0.0,0.0,0.0,0.0,-0.011778977992587238,5.0662544286177244e-11,0.0,2.170986435774444e-07,2.870208104895224e-09,1.16275303504709,4.191189759929068e-09
ENGINERSIN,2021-03,5.361538143818081e-05,0.04091977071392886,0.0,0.0,0.0,0.0,0.007160400249788694,3.407592672563728e-11,0.0,1.3771325668335877e-07,1.639012794866394e-09,1.2054311386975554,4.197710114275861e-09
ENGINERSIN,2021-04,0.00011545456994006594,0.023248001048595618,0.7173275566499571,0.0,0.0,0.0,-0.003910022401572376,1.1956636595849452e-10,0.0,7.065881535661504e-07,9.562830099110422e-09,0.36720197880006744,8.44256334916908e-09
ENGINERSIN,2021-05,5.0092731706102224e-05,0.03896384015405103,1.674169387264889,0.0,0.0,0.0,0.00949088560285615,4.2962539494448295e-11,0.0,1.791950802492464e-07,2.1789392463705954e-09,0.7349295593819168,3.9657085120705995e-09
ENGINERSIN,2021-06,3.488266534847671e-05,0.02589600228100653,1.065833007557936,0.09090909090909091,0.09090909090909091,0.004246393308818796,-0.014881405707375988,3.835351985481211e-11,0.09090909090909091,2.6250788314156116e-07,3.0987244347325694e-09,0.8879493833061959,2.8853453180811825e-09
ENGINERSIN,2021-07,6.962355407244924e-05,0.019583097558746668,0.9887229639364178,0.0,0.0,0.0,0.0031929376719428922,6.9680822306639e-11,0.0,5.442836287907897e-07,7.016206355132146e-09,0.34925448493542766,5.363846269427227e-09
ENGINERSIN,2021-08,9.252200872051673e-05,0.02467391141343021,0.0,0.047619047619047616,0.047619047619047616,0.0017029003798700267,0.0027009652478312473,9.506246499345184e-11,0.047619047619047616,5.949511089010408e-07,8.253986433413926e-09,0.4315293558557863,6.607202641629262e-09
ENGINERSIN,2021-09,9.107092206632747e-05,0.02257008576504633,0.0,0.047619047619047616,0.047619047619047616,0.0017471077831079536,-0.002991158568938283,7.788336399180752e-11,0.047619047619047616,5.316159471721589e-07,7.109082704242202e-09,1.2117036558373067,6.6559137240782896e-09
ENGINERSIN,2021-10,6.23637188113964e-05,0.026964731112417095,0.0,0.0,0.0,0.0,0.0031724186094620657,5.666654948782635e-11,0.0,3.7384296303895e-07,4.82200390847833e-09,0.719044208381146,4.734340545399329e-09
ENGINERSIN,2021-11,9.86729279322905e-05,0.022531325227598993,1.088036547829051,0.0,0.0,0.0,0.004373402221439785,7.515964636445733e-11,0.0,5.141178959221274e-07,7.106211112997486e-09,0.9443559006437158,7.097888046612687e-09
ENGINERSIN,2021-12,0.00015248848798832138,0.017840822775342054,0.0,0.0,0.0,0.0,0.006489127731125259,1.5064581293250558e-10,0.0,1.1768963779069533e-06,1.6691954886998543e-08,0.3063304888848137,1.0694303850202977e-08
ENGINERSIN,2022-01,8.319237421050415e-05,0.020760795623069414,0.6332301257496155,0.0,0.0,0.0,-0.0011600309510089162,8.338288533932613e-11,0.0,7.024675260677796e-07,9.913304223936549e-09,0.7132576442361482,5.814173442562334e-09
ENGINERSIN,2022-02,0.00022082200464623502,0.023855522548033085,1.392580714268165,0.05,0.05,0.0026672852544768655,-0.00046433650302582085,2.351961989201903e-10,0.05,9.087575190029149e-07,1.3749670036621557e-08,0.34494019119934655,1.4153069550275824e-08
ENGINERSIN,2022-03,0.00010965618682743969,0.03279945034506534,0.0,0.047619047619047616,0.047619047619047616,0.0026870415064401787,0.018056681592461522,1.2309523994741063e-10,0.047619047619047616,5.204629036719575e-07,8.144486401569818e-09,0.7950192690778877,7.02380898947145e-09
ENGINERSIN,2022-04,0.00016544137909298254,0.0251159915831325,0.0,0.05263157894736842,0.05263157894736842,0.0018822354317497409,0.001913349904697692,1.6796653526375273e-10,0.05263157894736842,9.512138439863109e-07,1.4040195167895122e-08,0.6018343345201576,1.1033648049641385e-08
ENGINERSIN,2022-05,0.00026271815749015,0.023481340730802096,0.0,0.047619047619047616,0.047619047619047616,0.0019099793227854817,-0.006917719897351863,2.602774101497984e-10,0.047619047619047616,1.2633067559660113e-06,2.0819059498020577e-08,0.6722224068288898,1.5761734145850888e-08
ENGINERSIN,2022-06,0.0003114670440100485,0.028845077142048082,0.7713965462581149,0.0,0.0,0.0,-0.006553576135756399,2.07316260459014e-10,0.0,8.507333437432159e-07,1.3873365622311897e-08,1.6346035110931667,1.828004393818047e-08
ENGINERSIN,2022-07,0.0002775307839146794,0.025166977460105877,0.0,0.047619047619047616,0.047619047619047616,0.0021552441389012227,0.00015127326787151574,2.5475460405604647e-10,0.047619047619047616,1.1404527271483143e-06,1.7648738130624287e-08,0.8898023448768629,1.7284191017287108e-08
ENGINERSIN,2022-08,0.00019682644910334494,0.021026197292222586,0.0,0.05,0.05,0.0017648099152708658,-0.0012133506001368844,1.98658443097358e-10,0.05,1.1800853980599158e-06,1.737755044202344e-08,0.5993355293431845,1.3240841421498667e-08
ENGINERSIN,2022-09,0.0001673230119660867,0.02688666060849023,1.001183510178149,0.045454545454545456,0.045454545454545456,0.002387442138782819,-0.004592267720665182,1.184495194101586e-10,0.045454545454545456,6.367288898397373e-07,9.127070686779141e-09,1.1408614182422923,1.0992885836243603e-08
ENGINERSIN,2022-10,0.00025602890140003913,0.020893130094654197,0.0,0.05263157894736842,0.05263157894736842,0.0019554308748756717,-0.008176080665223974,1.8796002833763792e-10,0.05263157894736842,9.99324509227789e-07,1.512868770627057e-08,0.7741049626725922,1.6550157085747924e-08
ENGINERSIN,2022-11,7.066914046640589e-05,0.04164552321193528,2.642848675729851,0.047619047619047616,0.047619047619047616,0.0038760147993593813,-0.0010568873401878085,4.413684323803128e-11,0.047619047619047616,1.4869512276386169e-07,1.8906189700499398e-09,1.2733742682296096,5.1985961762427965e-09
ENGINERSIN,2022-12,6.726612303960493e-05,0.04132768364993306,0.0,0.0,0.0,0.0,0.0010868268611541796,5.231758965046951e-11,0.0,2.2246427683810553e-07,2.726557744829459e-09,0.9337936199959307,5.329031367534987e-09
ENGINERSIN,2023-01,4.580395515126489e-05,0.033228052812082014,1.5139314066672684,0.047619047619047616,0.047619047619047616,0.002877247727613134,0.004105830179689803,3.46305823668888e-11,0.047619047619047616,1.7947916888700916e-07,2.0989851602480565e-09,1.1405186767362487,3.833436337570338e-09
ENGINERSIN,2023-02,0.00012075283080483123,0.03404342510852752,2.3508238022062886,0.05,0.05,0.0033663269689378724,-0.024844186841364118,1.1963577792250982e-10,0.05,4.938013243208337e-07,6.169517741945508e-09,0.9403352346751128,9.297361742842364e-09
ENGINERSIN,2023-03,0.00014819558933451757,0.031055120944323368,0.6339793565735294,0.047619047619047616,0.047619047619047616,0.0024392826996235562,0.010048812991300319,1.2859936298302375e-10,0.047619047619047616,6.423607946039735e-07,8.439472045404655e-09,1.0095700351791697,1.101888775419564e-08
