DATE,Market_Liquidity_Index
2011-11-24,-1.8686120088320917
2011-11-25,-2.133487914517125
2011-11-28,-2.230240484630971
2011-11-29,-2.4503931654296083
2011-11-30,-2.109653456776762
2011-12-01,-2.0346047543932015
2011-12-02,-1.9837946573187284
2011-12-05,-2.0924756931429136
2011-12-07,-1.8085661761191048
2011-12-08,-2.3722186576166373
2011-12-09,-2.266315050165606
2011-12-12,-2.581653145220553
2011-12-13,-2.2211141280526694
2011-12-14,-2.2812930763470645
2011-12-15,-2.0197756267099076
2011-12-16,-2.1805389721243698
2011-12-19,-2.727319993925284
2011-12-20,-2.477234156653508
2011-12-21,-2.3800106865889985
2011-12-22,-2.3342459726420683
2011-12-23,-2.7888876773100577
2011-12-26,-2.923870408582595
2011-12-27,-2.903356753631977
2011-12-28,-2.7017006610029566
2011-12-29,-2.3087069259757085
2011-12-30,-2.446762776200788
2012-01-02,-2.8766327364532853
2012-01-03,-2.6236244724192916
2012-01-04,-2.4147675011401595
2012-01-05,-2.349475930695207
2012-01-06,-2.4880434620007765
2012-01-07,-4.763660426452973
2012-01-09,-2.510303809033032
2012-01-10,-1.9993854140341423
2012-01-11,-1.802196848113781
2012-01-12,-2.009973992099551
2012-01-13,-1.7000270093711394
2012-01-16,-2.064140658292563
2012-01-17,-1.7393681584170884
2012-01-18,-1.9736393622041493
2012-01-19,-1.7574859637805005
2012-01-20,-1.7147968379435634
2012-01-23,-1.7544234282224973
2012-01-24,-1.535169805262991
2012-01-25,-1.3570553892134785
2012-01-27,-1.5121665911821625
2012-01-30,-1.9220452036698497
2012-01-31,-1.5291851666588163
2012-02-01,-1.356424309357063
2012-02-02,-1.1506809938825915
2012-02-03,-1.1417110481261048
2012-02-06,-1.0815599398347062
2012-02-07,-1.0042450336320345
2012-02-08,-1.0341382506071854
2012-02-09,-1.1699198865557656
2012-02-10,-1.1146665520798602
2012-02-13,-1.261765695210707
2012-02-14,-1.1597578388800673
2012-02-15,-0.633278305493251
2012-02-16,-0.9399367391093114
2012-02-17,-0.8546346352494248
2012-02-21,-0.8665079271420894
2012-02-22,-1.2067056787946933
2012-02-23,-1.172067576563705
2012-02-24,-1.4029891024994348
2012-02-27,-1.6997160597271825
2012-02-28,-1.7956455457841152
2012-02-29,-1.2281237771999998
2012-03-01,-1.554848249422042
2012-03-02,-1.3025806633141568
2012-03-03,-3.6049780927767134
2012-03-05,-1.6555042690090138
2012-03-06,-1.3946854088870733
2012-03-07,-1.5946306483739838
2012-03-09,-1.5293168453996362
2012-03-12,-1.3499564167590026
2012-03-13,-1.075167638452397
2012-03-14,-1.0525577318695618
2012-03-15,-1.4462270801492385
2012-03-16,-1.368174083141912
2012-03-19,-1.5240795988391735
2012-03-20,-1.4418230736118605
2012-03-21,-1.4227874387304682
2012-03-22,-1.4593803369675786
2012-03-23,-1.6676215020431846
2012-03-26,-1.5556338593512709
2012-03-27,-1.366947168674847
2012-03-28,-1.4406969922216617
2012-03-29,-1.4570025226062728
2012-03-30,-1.2131313417537144
2012-04-02,-1.827592178258442
2012-04-03,-1.3625020698903485
2012-04-04,-1.6090253472443192
2012-04-09,-1.8218379165885517
2012-04-10,-1.7495452367535989
2012-04-11,-1.618729869801902
2012-04-12,-1.4595721759785316
2012-04-13,-1.360527047856652
2012-04-16,-1.8331791844474932
2012-04-17,-1.5087918740431558
2012-04-18,-1.1745205059689376
2012-04-19,-1.3948100178128313
2012-04-20,-1.243205889479223
2012-04-23,-1.5950960386721993
2012-04-24,-1.5417640033887519
2012-04-25,-1.453309702152872
2012-04-26,-1.2489701009279595
2012-04-27,-1.552362019833008
2012-04-28,-4.0286586118985435
2012-04-30,-1.662316585087027
2012-05-02,-1.5936424800495714
2012-05-03,-1.66619792396139
2012-05-04,-1.4784772659049563
2012-05-07,-1.692386399659203
2012-05-08,-1.5786541334871034
2012-05-09,-1.8603068779806995
2012-05-10,-1.7987522511717804
2012-05-11,-1.734671693217216
2012-05-14,-1.9051606276920308
2012-05-15,-1.854255119423183
2012-05-16,-1.8332176184868914
2012-05-17,-1.7594786452752085
2012-05-18,-1.7890701533803728
2012-05-21,-1.9548365344676801
2012-05-22,-1.736427733064658
2012-05-23,-2.041381406051221
2012-05-24,-1.9262290948958805
2012-05-25,-2.1863387006202335
2012-05-28,-2.0360853619877823
2012-05-29,-1.8556992392645113
2012-05-30,-2.022183326927467
2012-05-31,-1.5265846429219236
2012-06-01,-2.239084124936585
2012-06-04,-2.0031133328221165
2012-06-05,-2.1523069605261997
2012-06-06,-1.9904039348766314
2012-06-07,-1.843976974012653
2012-06-08,-1.7699054522359523
2012-06-11,-1.6180075336771849
2012-06-12,-1.874788139153106
2012-06-13,-1.6915263948548303
2012-06-14,-2.020680211686635
2012-06-15,-1.9138348893190393
2012-06-18,-1.8440605080871935
2012-06-19,-1.9469475460738634
2012-06-20,-1.7008994559244779
2012-06-21,-1.7824414881153623
2012-06-22,-1.6264830271964517
2012-06-25,-1.753622606961309
2012-06-26,-1.7578659444707194
2012-06-27,-1.5760203714383
2012-06-28,-1.3573663679255152
2012-06-29,-1.1859845917745242
2012-07-02,-1.5420827080806228
2012-07-03,-1.1510328184509024
2012-07-04,-1.1832149758380546
2012-07-05,-1.0517820087376673
2012-07-06,-1.394602321075195
2012-07-09,-1.9854261137297067
2012-07-10,-1.3442410272900363
2012-07-11,-1.3933926040868572
2012-07-12,-1.534756495867913
2012-07-13,-1.401703805003303
2012-07-16,-1.6086357026608378
2012-07-17,-1.5870881513163047
2012-07-18,-1.6116094553743787
2012-07-19,-1.3629452128746915
2012-07-20,-1.532929040225271
2012-07-23,-1.8156075420827165
2012-07-24,-1.506683129232075
2012-07-25,-1.675798910696461
2012-07-26,-1.2849587751491482
2012-07-27,-1.685277463251496
2012-07-30,-1.8157971551461545
2012-07-31,-1.5843387158578168
2012-08-01,-1.6208787082998166
2012-08-02,-1.7261271042068174
2012-08-03,-1.7460374059037052
2012-08-06,-1.4229166752328644
2012-08-07,-1.2602379833978608
2012-08-08,-1.1959401430690488
2012-08-09,-1.4615474938205244
2012-08-10,-1.560648837906777
2012-08-13,-1.6094831943459027
2012-08-14,-1.4351583060592434
2012-08-16,-1.5071281810952684
2012-08-17,-1.46651078614824
2012-08-21,-1.2392127415010943
2012-08-22,-1.3013180959605124
2012-08-23,-1.2946480826610114
2012-08-24,-1.462013027423789
2012-08-27,-1.5597236650689632
2012-08-28,-1.504384453154769
2012-08-29,-1.5621472212797398
2012-08-30,-1.2351496156183863
2012-08-31,-1.487367623803944
2012-09-03,-1.5917369639258308
2012-09-04,-1.627496387571678
2012-09-05,-1.6751087933285755
2012-09-06,-1.4275714620492435
2012-09-07,-1.5462083899181498
2012-09-08,-3.6406594566633865
2012-09-10,-1.6049727999085008
2012-09-11,-1.4080943514848359
2012-09-12,-1.4604637702421532
2012-09-13,-1.5101687678960172
2012-09-14,-1.0524457057567058
2012-09-17,-1.2104834019242685
2012-09-18,-1.015803158815255
2012-09-20,-1.4448808333593914
2012-09-21,-0.8578698212815917
2012-09-24,-0.9467065482287644
2012-09-25,-1.051408707030014
2012-09-26,-0.9543994923105372
2012-09-27,-0.8677103954975721
2012-09-28,-0.7962221293138574
2012-10-01,-1.1721109427315537
2012-10-03,-1.0183982233931874
2012-10-04,-0.759403416608725
2012-10-05,-0.9311840590062164
2012-10-08,-1.1584728539615867
2012-10-09,-1.0901590769497458
2012-10-10,-1.3923769733600997
2012-10-11,-0.9092573709224822
2012-10-12,-1.0327709142387937
2012-10-15,-1.3993711039458896
2012-10-16,-1.1582918018305768
2012-10-17,-1.2856343924598104
2012-10-18,-1.0242625787810313
2012-10-19,-1.1842916885320727
2012-10-22,-1.2302266266415596
2012-10-23,-1.3238831291701476
2012-10-25,-1.0553335578349792
2012-10-26,-1.4678957365844347
2012-10-29,-1.4074866176583642
2012-10-30,-1.5222275594118355
2012-10-31,-1.4054322381020763
2012-11-01,-1.316886000388344
2012-11-02,-1.0736736022410605
2012-11-05,-1.3278959980060985
2012-11-06,-1.119711790572029
2012-11-07,-0.9592289438384042
2012-11-08,-1.2060003253728497
2012-11-09,-1.3039022364082153
2012-11-12,-1.3766225668686256
2012-11-13,-2.670092060317839
2012-11-15,-1.4397455719124814
2012-11-16,-1.0235424951909446
2012-11-19,-1.507234571337875
2012-11-20,-1.3660543702458223
2012-11-21,-1.4577361235231656
2012-11-22,-1.4140262858970594
2012-11-23,-1.4987857629761956
2012-11-26,-1.3867478447791644
2012-11-27,-0.9244005915362421
2012-11-29,-0.6351973107617754
2012-11-30,-0.669600136461394
2012-12-03,-1.0507742985208566
2012-12-04,-0.870099919324588
2012-12-05,-0.9139935081809567
2012-12-06,-1.1480734475334624
2012-12-07,-0.8703258801450988
2012-12-10,-1.017741537652425
2012-12-11,-1.00169535922754
2012-12-12,-1.145815627478617
2012-12-13,-1.048529707962273
2012-12-14,-1.1504205259851348
2012-12-17,-1.2357190541373007
2012-12-18,-0.949713201090839
2012-12-19,-0.9721193872921184
2012-12-20,-1.0227048603458913
2012-12-21,-1.0991401165218044
2012-12-24,-1.4758083155616828
2012-12-26,-1.1121631555203677
2012-12-27,-0.7985302020559488
2012-12-28,-1.1081229851130576
2012-12-31,-1.0977577715087519
2013-01-01,-1.2038352417072642
2013-01-02,-0.9152783635767744
2013-01-03,-0.865201535854456
2013-01-04,-0.9530503665264835
2013-01-07,-0.8406331772242559
2013-01-08,-1.0946336939434076
2013-01-09,-0.8748475576085736
2013-01-10,-0.9007509854755741
2013-01-11,-1.2980536175011321
2013-01-14,-1.2257779777018258
2013-01-15,-0.9616415114149338
2013-01-16,-1.172561256293015
2013-01-17,-1.0655995244945997
2013-01-18,-1.1427219793938637
2013-01-21,-1.1610836988232116
2013-01-22,-1.1389055459089594
2013-01-23,-1.2575374864355788
2013-01-24,-1.537859861628489
2013-01-25,-1.4103339945191173
2013-01-28,-1.54401444316656
2013-01-29,-1.3731309157909635
2013-01-30,-1.3549239241737085
2013-01-31,-1.1438955709458554
2013-02-01,-1.4690619784212147
2013-02-04,-1.3746024262278977
2013-02-05,-1.3742242681512817
2013-02-06,-1.2035692833008487
2013-02-07,-1.347551006489148
2013-02-08,-1.3613632841245102
2013-02-11,-1.5132732112678868
2013-02-12,-1.5963119697877517
2013-02-13,-1.3545747903667409
2013-02-14,-1.5967971628815893
2013-02-15,-1.6955420656420592
2013-02-18,-1.7180102415157705
2013-02-19,-1.7068075171262822
2013-02-20,-1.5855054223481446
2013-02-21,-1.4618876741707187
2013-02-22,-1.4381826526345427
2013-02-25,-1.7942204943198805
2013-02-26,-1.6499604296206245
2013-02-27,-1.32450252420233
2013-02-28,-1.3477883110268094
2013-03-01,-1.7260476404240717
2013-03-04,-1.9248198855973209
2013-03-05,-1.8253500627345143
2013-03-06,-1.5734191510762892
2013-03-07,-1.6491847160633095
2013-03-08,-1.5109620445397653
2013-03-11,-1.7727132915150692
2013-03-12,-1.7416634695018933
2013-03-13,-1.8214110783370403
2013-03-14,-1.7112789099955912
2013-03-15,-1.4565312921193758
2013-03-18,-1.7565141072575392
2013-03-19,-1.5006849388300085
2013-03-20,-1.7970503132908329
2013-03-21,-1.53950311535258
2013-03-22,-1.6187633373150754
2013-03-25,-1.44252557550291
2013-03-26,-1.7983920068958401
2013-03-28,-1.5620273907572777
2013-04-01,-2.642129998966895
2013-04-02,-1.756911233264125
2013-04-03,-1.6723497135201069
2013-04-04,-2.084850626047968
2013-04-05,-2.0622697444063576
2013-04-08,-2.3460937172409206
2013-04-09,-1.795028171052983
2013-04-10,-1.83264475897044
2013-04-11,-2.0812818589820785
2013-04-12,-2.293341352359451
2013-04-15,-1.9542547532913586
2013-04-16,-2.015595636584294
2013-04-17,-1.7444765206324266
2013-04-18,-1.7331769728721422
2013-04-22,-1.7996193703049448
2013-04-23,-1.787435931055958
2013-04-25,-1.4061676177487568
2013-04-26,-1.944707746509889
2013-04-29,-1.8183755953410652
2013-04-30,-1.7757394979311185
2013-05-02,-1.6460916741062128
2013-05-03,-1.8424774006649038
2013-05-06,-1.6802974283270393
2013-05-07,-1.2854781237167805
2013-05-08,-1.3855328185001468
2013-05-09,-1.368160652998793
2013-05-10,-1.5203228890561775
2013-05-11,-3.5791738715349277
2013-05-13,-1.8412369808503766
2013-05-14,-1.804662041284178
2013-05-15,-1.2619357633585617
2013-05-16,-1.285181928604831
2013-05-17,-1.3640516298754712
2013-05-20,-1.391934760870374
2013-05-21,-1.610903613213875
2013-05-22,-1.676607460383525
2013-05-23,-1.9802482882849235
2013-05-24,-1.8631687677176492
2013-05-27,-1.8515638110152628
2013-05-28,-1.665092159518483
2013-05-29,-1.6648905445758295
2013-05-30,-1.5173690927620909
2013-05-31,-1.6147766703635602
2013-06-03,-1.884630804298136
2013-06-04,-1.6948260144036988
2013-06-05,-1.721096452651124
2013-06-06,-1.7899064132052214
2013-06-07,-1.7311644494740253
2013-06-10,-1.9728961174530093
2013-06-11,-1.8672846639668073
2013-06-12,-1.852373108303429
2013-06-13,-1.9123071003437144
2013-06-14,-2.0442082159111536
2013-06-17,-1.950362748546788
2013-06-18,-1.882932840202881
2013-06-19,-1.932712328795273
2013-06-20,-2.1196371077810072
2013-06-21,-1.8419850518740013
2013-06-24,-2.0738731634339502
2013-06-25,-1.8323600076995714
2013-06-26,-2.1924427225323204
2013-06-27,-1.7123311000541699
2013-06-28,-1.7309167392365936
2013-07-01,-2.0414323685844193
2013-07-02,-2.0491778292227742
2013-07-03,-2.357102103525817
2013-07-04,-1.8086908651327014
2013-07-05,-1.9444426207470844
2013-07-08,-2.160590727957994
2013-07-09,-1.7686743858073042
2013-07-10,-1.8154435435343275
2013-07-11,-1.714415997045854
2013-07-12,-1.9815162192423015
2013-07-15,-1.9682000144257912
2013-07-16,-1.9156221978337977
2013-07-17,-1.701738960994286
2013-07-18,-1.730224364927283
2013-07-19,-1.74508175700264
2013-07-22,-2.107308048444528
2013-07-23,-1.7758535910926228
2013-07-24,-1.9743837198912606
2013-07-25,-1.6346438374447783
2013-07-26,-2.032977859350051
2013-07-29,-2.0796370302215714
2013-07-30,-1.8434962685292382
2013-07-31,-1.7589661021738436
2013-08-01,-2.1679127165541083
2013-08-02,-2.007845919851099
2013-08-05,-2.2311639972429878
2013-08-06,-2.0352193544045165
2013-08-07,-2.129645764541343
2013-08-08,-2.3114661542226047
2013-08-12,-2.2053159809659784
2013-08-13,-1.8932469821427294
2013-08-14,-1.8575769957123123
2013-08-16,-2.2467895336612016
2013-08-19,-2.1924375950336636
2013-08-20,-2.127139671660689
2013-08-21,-2.151148514968256
2013-08-22,-2.19801929672782
2013-08-23,-2.0745902808839927
2013-08-26,-2.3103349244440747
2013-08-27,-2.482846057116793
2013-08-28,-1.953088571131237
2013-08-29,-1.986382775845871
2013-08-30,-1.9620254098031764
2013-09-02,-2.2539530623871435
2013-09-03,-2.4879222143284934
2013-09-04,-2.2915893617476772
2013-09-05,-2.063478110350712
2013-09-06,-1.9959263945679797
2013-09-10,-1.7615865768974117
2013-09-11,-1.547441098735302
2013-09-12,-1.7319387640904202
2013-09-13,-1.7875295349620928
2013-09-16,-1.7890231104894836
2013-09-17,-2.0244270372847053
2013-09-18,-2.0588029834969426
2013-09-19,-1.3465595696940964
2013-09-20,-1.7235745390297124
2013-09-23,-2.1209951343948132
2013-09-24,-1.981139400255873
2013-09-25,-1.7717438457566155
2013-09-26,-1.615950776537761
2013-09-27,-1.6640928701750766
2013-09-30,-2.080345920434449
2013-10-01,-2.0516283932248576
2013-10-03,-1.748927824267906
2013-10-04,-1.6938643325713951
2013-10-07,-1.8342010135789528
2013-10-08,-1.7156658544797185
2013-10-09,-1.6655679917625965
2013-10-10,-1.5616379330457282
2013-10-11,-1.4490339381653767
2013-10-14,-1.584907199944244
2013-10-15,-1.7487608129350594
2013-10-17,-1.7211312531751783
2013-10-18,-1.5672178484320498
2013-10-21,-1.487128365896104
2013-10-22,-1.3293521507067978
2013-10-23,-1.3921334311658187
2013-10-24,-1.384657772290337
2013-10-25,-1.7621072270526656
2013-10-28,-1.7285958318045012
2013-10-29,-1.385350352745054
2013-10-30,-1.424488301044369
2013-10-31,-1.1027640226814857
2013-11-01,-1.277983930131437
2013-11-03,-2.544526387216283
2013-11-05,-1.3694957418060312
2013-11-06,-1.157814584424218
2013-11-07,-1.432232854925632
2013-11-08,-1.480837786355346
2013-11-11,-1.729574644186058
2013-11-12,-1.4355621394058802
2013-11-13,-1.8551263853422133
2013-11-14,-1.680075574784927
2013-11-18,-1.3489233334656023
2013-11-19,-1.4379204225868676
2013-11-20,-1.2476965218096554
2013-11-21,-1.6073183045660406
2013-11-22,-1.4192588779133601
2013-11-25,-1.4822332886585317
2013-11-26,-1.30107722477415
2013-11-27,-1.4824701550437562
2013-11-28,-1.0969608979141505
2013-11-29,-1.1442533254915712
2013-12-02,-1.119090647192886
2013-12-03,-1.289027737991862
2013-12-04,-1.1757577067785359
2013-12-05,-1.0868451085749067
2013-12-06,-1.0378053527440432
2013-12-09,-0.9442399099013385
2013-12-10,-1.1599791677247184
2013-12-11,-1.1151068966547784
2013-12-12,-1.2045075719432894
2013-12-13,-1.4059553134889518
2013-12-16,-1.587912815176206
2013-12-17,-1.2809857422925717
2013-12-18,-1.009497182112986
2013-12-19,-1.3232634667738716
2013-12-20,-1.051123061223475
2013-12-23,-1.0766065580077888
2013-12-24,-1.0601613871189048
2013-12-26,-0.8521834579277119
2013-12-27,-0.9409780429290285
2013-12-30,-1.0071860806202078
2013-12-31,-0.9936910004133582
2014-01-01,-1.209480052756545
2014-01-02,-0.9608464774636744
2014-01-03,-1.223980684947884
2014-01-06,-1.0613422467926623
2014-01-07,-1.06099376282618
2014-01-08,-0.9772465457878782
2014-01-09,-1.211869508736667
2014-01-10,-1.0717153986833903
2014-01-13,-1.295768772182718
2014-01-14,-1.5704031100650628
2014-01-15,-1.201516916830189
2014-01-16,-1.1913298390606093
2014-01-17,-1.5659885613885374
2014-01-20,-1.5363501492795633
2014-01-21,-1.3862969072759794
2014-01-22,-1.2114760710528936
2014-01-23,-1.3337084779302075
2014-01-24,-1.4199839867883086
2014-01-27,-1.7913835040060702
2014-01-28,-1.4455708472908086
2014-01-29,-1.4708067539815155
2014-01-30,-1.360207426339219
2014-01-31,-1.5624843665192685
2014-02-03,-1.7490846696131412
2014-02-04,-1.3062975897821265
2014-02-05,-1.4222808420147164
2014-02-06,-1.3999348149532689
2014-02-07,-1.3207347092929618
2014-02-10,-1.68949633692028
2014-02-11,-1.553182711363155
2014-02-12,-1.3753934943179487
2014-02-13,-1.4860908148859715
2014-02-14,-1.627025511993302
2014-02-17,-1.8867929052407577
2014-02-18,-1.4084462556638118
2014-02-19,-1.4881712712018822
2014-02-20,-1.2873970671670119
2014-02-21,-1.3838936950719423
2014-02-24,-1.368039297715159
2014-02-25,-1.2994500521249543
2014-02-26,-1.0910620795008241
2014-02-28,-1.1038062793063592
2014-03-03,-1.3085262564159588
2014-03-04,-1.009226126271904
2014-03-05,-0.9006838346526809
2014-03-06,-0.8682071217560056
2014-03-07,-0.7172575117032727
2014-03-10,-0.8883212247269624
2014-03-11,-0.7999407278309304
2014-03-12,-1.0015547175949242
2014-03-13,-0.9473852454774316
2014-03-14,-1.0986934949282017
2014-03-18,-1.0739609190264565
2014-03-19,-0.9248693796223656
2014-03-20,-1.0752613221758816
2014-03-21,-0.7107059428764287
2014-03-22,-2.834471030970646
2014-03-24,-0.9142275174219738
2014-03-25,-0.841539909412781
2014-03-26,-0.7089035595648758
2014-03-27,-0.40257748079443645
2014-03-28,-0.74685083375998
2014-03-31,-0.6746241674704516
2014-04-01,-0.7735629984280283
2014-04-02,-0.5558193618955026
2014-04-03,-0.7098489125191613
2014-04-04,-0.737594175706595
2014-04-07,-0.7662394660517838
2014-04-09,-0.5683917148858844
2014-04-10,-0.4239353637853127
2014-04-11,-0.5095987987120646
2014-04-15,-0.7484591487099188
2014-04-16,-0.8486381210876677
2014-04-17,-0.5830647559616154
2014-04-21,-0.5412716408126956
2014-04-22,-0.530608543303298
2014-04-23,-0.4662343655970959
2014-04-25,-0.6654289007356663
2014-04-28,-0.5327163304059587
2014-04-29,-0.5649953272701255
2014-04-30,-0.5730624904529502
2014-05-02,-0.9252880699292567
2014-05-05,-1.0125974187828368
2014-05-06,-0.7103801632737261
2014-05-07,-0.7222522714071622
2014-05-08,-0.8879601308137807
2014-05-09,-0.5794243216224916
2014-05-12,-0.45472351045181203
2014-05-13,-0.3260804320217502
2014-05-14,-0.40639881820138485
2014-05-15,-0.4755393737098051
2014-05-16,0.09257883414008515
2014-05-19,0.03857892006530991
2014-05-20,-0.0012420679559124036
2014-05-21,-0.011684322031889655
2014-05-22,-0.015924175841960587
2014-05-23,0.051023633266184275
2014-05-26,0.13219496128136524
2014-05-27,-0.4500232577967938
2014-05-28,-0.3494094852447648
2014-05-29,-0.4439317954541225
2014-05-30,-0.2617869513730042
2014-06-02,-0.3292913608344021
2014-06-03,-0.14784140656098657
2014-06-04,-0.08179226018265973
2014-06-05,0.1661045372525611
2014-06-06,0.16700229728786278
2014-06-09,0.14094773037145847
2014-06-10,0.08161330325653528
2014-06-11,-0.023435734657097265
2014-06-12,-0.24369608831159223
2014-06-13,-0.2203775367533206
2014-06-16,-0.38010965396896584
2014-06-17,-0.37718915601532765
2014-06-18,-0.1458536972596473
2014-06-19,-0.4721237757386979
2014-06-20,-0.4599879475581618
2014-06-23,-0.5874148769604621
2014-06-24,-0.2534488604130479
2014-06-25,-0.28256358418335226
2014-06-26,-0.18392020103711726
2014-06-27,-0.2654655271424225
2014-06-30,-0.05135019242752923
2014-07-01,-0.10857928069961678
2014-07-02,0.05862155857610985
2014-07-03,-0.06368004843782442
2014-07-04,-0.013197862914499883
2014-07-07,-0.009272073657747812
2014-07-08,-0.10178833098232502
2014-07-09,-0.28524723250791506
2014-07-10,-0.21246848536163795
2014-07-11,-0.5433450874107251
2014-07-14,-0.825741430060639
2014-07-15,-0.5795981110473268
2014-07-16,-0.4057559532180587
2014-07-17,-0.3549377056037079
2014-07-18,-0.3388736232351802
2014-07-21,-0.38214457519940714
2014-07-22,-0.22395891695834086
2014-07-23,-0.295357354429234
2014-07-24,-0.2966141441112633
2014-07-25,-0.41139822969252476
2014-07-28,-0.49992408156369683
2014-07-30,-0.3554909998746543
2014-07-31,-0.14944705819712867
2014-08-01,-0.2850154811383827
2014-08-04,-0.3528036820045864
2014-08-05,-0.18845838555554853
2014-08-06,-0.2817256025074846
2014-08-07,-0.3569707738186985
2014-08-08,-0.49172481146640323
2014-08-11,-0.4960715227442407
2014-08-12,-0.42248562818205054
2014-08-13,-0.437299657171284
2014-08-14,-0.35621322876462874
2014-08-18,-0.44049535714739485
2014-08-19,-0.16231778297007832
2014-08-20,-0.169985790680686
2014-08-21,-0.09949098132238324
2014-08-22,-0.21347754484097706
2014-08-25,-0.34907110413962406
2014-08-26,-0.46441372952189713
2014-08-27,-0.23987952848787156
2014-08-28,-0.129837079572898
2014-09-01,-0.1745745168023674
2014-09-02,0.05866305317367585
2014-09-03,0.08516037525079996
2014-09-04,-0.09121152977090133
2014-09-05,0.007528311371423728
2014-09-08,0.0886619743219899
2014-09-09,0.023167391059282644
2014-09-10,0.03432012291735094
2014-09-11,0.10270420980371729
2014-09-12,0.10559647818633076
2014-09-15,-0.016869318978775794
2014-09-16,-0.07021583769050115
2014-09-17,-0.17766321207020422
2014-09-18,-0.13528206169145082
2014-09-19,0.11954905665719374
2014-09-22,-0.11372706566431863
2014-09-23,-0.17466148220625108
2014-09-24,-0.24455204661299276
2014-09-25,-0.27140029518686115
2014-09-26,-0.3301467528175395
2014-09-29,-0.4030870397591615
2014-09-30,-0.08854330877983341
2014-10-01,-0.48293592737523705
2014-10-07,-0.4798729823055471
2014-10-08,-0.36304838262009065
2014-10-09,-0.36235861895374016
2014-10-10,-0.5231264869687493
2014-10-13,-0.44750391355751057
2014-10-14,-0.4357417546873862
2014-10-16,-0.43706874004270685
2014-10-17,-0.37729278462337174
2014-10-20,-0.4251363999918946
2014-10-21,-0.4152096756126799
2014-10-22,-0.3530773912417452
2014-10-23,-1.5023600028663893
2014-10-27,-0.3338284334467819
2014-10-28,-0.34055190210987046
2014-10-29,-0.23926678490584666
2014-10-30,0.02620144874048319
2014-10-31,0.10924338383441799
2014-11-03,-0.02156020751092519
2014-11-05,0.055045036369188914
2014-11-07,0.01692430951571647
2014-11-10,-0.0966553884026156
2014-11-11,-0.03502762517387046
2014-11-12,0.12346832103723115
2014-11-13,-0.009923738937825137
2014-11-14,-0.06675360418778215
2014-11-17,-0.0005505441229378869
2014-11-18,0.08573353469022216
2014-11-19,0.08940718213244137
2014-11-20,-0.08661755109968808
2014-11-21,0.012625718991007588
2014-11-24,-0.1665852969134765
2014-11-25,-0.005629380773511603
2014-11-26,-0.18109052445997295
2014-11-27,0.11141422370814938
2014-11-28,0.12861966977831107
2014-12-01,-0.1807785871997031
2014-12-02,-0.11271051638035354
2014-12-03,0.12289468446369672
2014-12-04,0.0690173623327923
2014-12-05,0.052214954101232024
2014-12-08,-0.21071103474856925
2014-12-09,-0.27561621712498335
2014-12-10,-0.23941328672323672
2014-12-11,-0.19273395826201534
2014-12-12,-0.360668702382429
2014-12-15,-0.43997319323375006
2014-12-16,-0.36376817732073297
2014-12-17,-0.2126394954041522
2014-12-18,-0.41074872990786643
2014-12-19,-0.17426890037993137
2014-12-22,-0.37980284058119523
2014-12-23,-0.29120988810188597
2014-12-24,0.11642077639546607
2014-12-26,-0.577015928279408
2014-12-29,-0.3440293842196581
2014-12-30,-0.36571104567304646
2014-12-31,-0.1539799781500347
2015-01-01,-0.44296857151015956
2015-01-02,-0.062316466925663505
2015-01-05,-0.19076324350950355
2015-01-06,-0.24641023897526954
2015-01-07,-0.27801306249176666
2015-01-08,-0.1682582171734055
2015-01-09,-0.1771464071045872
2015-01-12,-0.30043092681010547
2015-01-13,-0.1419856005566809
2015-01-14,-0.16513418132252844
2015-01-15,0.0066596407959534165
2015-01-16,-0.13590088206046233
2015-01-19,-0.05481842177054842
2015-01-20,0.01836436033694837
2015-01-21,-0.05131465186266035
2015-01-22,-0.030931171340045818
2015-01-23,0.02005806433670111
2015-01-27,-0.03114598975973038
2015-01-28,0.0901482149047969
2015-01-29,0.044174376840537107
2015-01-30,-0.07087769074182333
2015-02-02,-0.183604472046487
2015-02-03,0.009344155282277335
2015-02-04,-0.09488909109390754
2015-02-05,-0.031645148291854844
2015-02-06,-0.2971607972580306
2015-02-09,-0.43396040846633155
2015-02-10,-0.2689052441079844
2015-02-11,-0.36031647161836977
2015-02-12,-0.18388729154903607
2015-02-13,-0.020634171737596855
2015-02-16,-0.2740549444416981
2015-02-18,-0.031771809735637126
2015-02-19,-0.05509465619797078
2015-02-20,-0.20547250338926948
2015-02-23,-0.10236479795516222
2015-02-24,-0.2127947715514033
2015-02-25,-0.08914028981925996
2015-02-26,-0.24979095231312357
2015-02-27,-0.14767267622741512
2015-02-28,-0.296990133901742
2015-03-02,0.013216100268579455
2015-03-03,-0.02019408458751938
2015-03-04,0.07085629375479365
2015-03-05,-0.11020866868379839
2015-03-09,-0.31160689900152627
2015-03-10,-0.19866797677899048
2015-03-11,-0.16826131741217729
2015-03-12,-0.21308294256147195
2015-03-13,-0.06086346015445078
2015-03-16,-0.32584010380037853
2015-03-17,-0.07824000054948511
2015-03-18,-0.10486095366858575
2015-03-19,-0.17922663834913447
2015-03-20,-0.3277600057805799
2015-03-23,-0.36064223000688267
2015-03-24,-0.33382325863251083
2015-03-25,-0.403361883609372
2015-03-26,-0.22728071159847663
2015-03-27,-0.29979890163582806
2015-03-30,-0.5171055111063553
2015-03-31,-0.22554088082252613
2015-04-01,-0.5318500249877988
