DATE,SYMBOL,ILLIQ_t,DEPTH_t,SPREAD_t,REV_t
2013-04-01,NIFTY50,6.892254604610782e-12,-20.13967292655853,0.007897464017247514,-2.7909922620624526e-05
2013-04-02,NIFTY50,1.2525857400444643e-11,-20.231585518917235,0.011734345986772634,-2.945666297009388e-05
2013-04-03,NIFTY50,1.6390621733974635e-11,-20.49784095695436,0.016719860968649,0.00010022315276787515
2013-04-04,NIFTY50,2.3057610287868404e-11,-20.436065449798967,0.01413521556459931,-0.00022634942598537646
2013-04-05,NIFTY50,5.050834516629183e-12,-20.45351781833613,0.0076711131994777835,-6.672641850098758e-05
2013-04-08,NIFTY50,3.449602489925141e-12,-20.10274842357466,0.005800230832344224,-7.153108751015701e-06
2013-04-09,NIFTY50,1.1367323001716585e-11,-20.448069274438293,0.0211187790258811,-1.6011190183540655e-05
2013-04-10,NIFTY50,1.6190786804164922e-11,-20.387581674277396,0.016559591532769313,9.99134664160696e-05
2013-04-11,NIFTY50,7.733044921580375e-12,-20.526276270142187,0.01212009379469074,-7.349896539624157e-05
2013-04-12,NIFTY50,1.6624510026906656e-11,-20.371982604624463,0.008971628982015409,7.429978140061425e-05
2013-04-15,NIFTY50,9.05848390771813e-12,-20.494763386151508,0.016620626138901303,8.433476682781034e-05
2013-04-16,NIFTY50,2.6667465851651708e-11,-20.51478081484983,0.025206742442903895,-0.00015604721302393633
2013-04-17,NIFTY50,4.996723761783269e-14,-20.594833480621062,0.011100936976039913,9.513618454291878e-07
2013-04-18,NIFTY50,1.9142389816646103e-11,-20.580418852202385,0.01945323409594683,7.292331043726669e-07
2013-04-22,NIFTY50,1.1253910561650623e-11,-20.485297220148972,0.009435467895616072,-0.00014720192891081016
2013-04-23,NIFTY50,5.553031206125992e-13,-20.46402630393346,0.009037331611395076,-3.801008297020241e-06
2013-04-25,NIFTY50,1.1519324482052104e-11,-20.88953714317784,0.012051500992606662,-5.82883199857568e-06
2013-04-26,NIFTY50,9.137364455881775e-12,-20.53649750420014,0.007928161380754495,0.00010312078586279262
2013-04-29,NIFTY50,7.921381653977254e-12,-20.369440404450035,0.008443301575466003,4.2154602328054454e-05
2013-04-30,NIFTY50,4.865867737107826e-12,-20.627312788560417,0.015935381081181223,-2.458243648575008e-05
2013-05-02,NIFTY50,1.1968286713329607e-11,-20.69722413302228,0.01808529227897325,-5.1547859574814044e-05
2013-05-03,NIFTY50,1.0645789139718078e-11,-20.58012868610818,0.011801800528894684,0.0001075812042602127
2013-05-06,NIFTY50,6.915969097456629e-12,-20.30473021482944,0.008047128437913728,4.198551822320921e-05
2013-05-07,NIFTY50,1.4729256887328544e-11,-20.5300938599039,0.011177173494145279,-5.525513518810321e-05
2013-05-08,NIFTY50,5.7401082081361255e-12,-20.42523084699355,0.009655085637677972,-5.173356902812223e-05
2013-05-09,NIFTY50,4.740991228523159e-12,-20.316073974241984,0.0073138683692544745,1.3443523190260138e-05
2013-05-10,NIFTY50,1.0857468723576872e-11,-20.33606563179508,0.00979526757147545,2.3259353930700525e-05
2013-05-13,NIFTY50,2.9062586907426297e-11,-20.285211280404006,0.02208032650656493,0.00013824813037552873
2013-05-14,NIFTY50,3.494943853302355e-12,-20.388144380699927,0.009365578867065969,4.6880085618983113e-05
2013-05-15,NIFTY50,2.6685809339250736e-11,-20.667737086718375,0.02249156058079473,-6.310493924282826e-05
2013-05-16,NIFTY50,3.8487731282045285e-12,-20.70157848268962,0.009570626042906927,-9.507540025829484e-05
2013-05-17,NIFTY50,3.0943168695655032e-12,-20.630480655103486,0.008695278177403152,-1.0621168675491672e-05
2013-05-20,NIFTY50,6.52502947316147e-12,-20.439560990245205,0.013545841567645421,1.385605890074495e-05
2013-05-21,NIFTY50,8.705705511359352e-12,-20.49824737127062,0.012741025024044303,-3.4154719459310126e-05
2013-05-22,NIFTY50,3.931257536038282e-12,-20.519243431998483,0.012002609294240709,-2.2284627799417126e-05
2013-05-23,NIFTY50,1.7620084131284765e-11,-20.894565379859916,0.021074065763824413,-6.703909064015687e-05
2013-05-24,NIFTY50,2.859723302878534e-12,-20.689648709753595,0.013119302514788675,5.782647315497813e-05
2013-05-27,NIFTY50,2.3773712759693528e-11,-20.36683451298673,0.020441728323732363,-4.602832123782923e-05
2013-05-28,NIFTY50,5.410692511104822e-12,-20.565139160309222,0.011822458580486807,-7.689182424772771e-05
2013-05-29,NIFTY50,1.5499819309770998e-12,-20.413660990306415,0.009050997127889008,5.2534701571632874e-06
2013-05-30,NIFTY50,2.7218675935389228e-12,-20.896107659448216,0.010058719249654005,3.6795796100578132e-06
2013-05-31,NIFTY50,2.14901140611419e-11,-20.7714244400453,0.021834494282102313,7.29600261255331e-05
2013-06-03,NIFTY50,1.1705266989591207e-11,-20.31649313797201,0.015936205521911696,-0.00017574214454955128
2013-06-04,NIFTY50,4.9309415915240355e-12,-20.334328954603556,0.012053500798562471,-2.604587200268567e-05
2013-06-05,NIFTY50,1.138612667293435e-12,-20.29679404805594,0.00869367035813006,2.48415324145816e-06
2013-06-06,NIFTY50,6.116544612475548e-13,-20.332034747596776,0.014700882582350975,3.074385413721033e-07
2013-06-07,NIFTY50,9.806634710478552e-12,-20.360461145863788,0.017242032073626935,-2.821971137560929e-06
2013-06-10,NIFTY50,8.669746825448694e-13,-20.192896813981733,0.012631847567199728,-3.48037466375166e-06
2013-06-11,NIFTY50,1.4491359341722535e-11,-20.769379933799573,0.015149894622411172,-7.741164545657454e-06
2013-06-12,NIFTY50,6.108954422683284e-12,-20.51097828102695,0.009426721788539183,-7.497350153391648e-05
2013-06-13,NIFTY50,1.3107193080366613e-11,-20.51164590157357,0.008203049463761112,-5.240538280201498e-05
2013-06-14,NIFTY50,2.6542156807558922e-11,-20.398317868514823,0.013773156350291785,0.00020343113765470522
2013-06-17,NIFTY50,1.1434130075530034e-11,-20.25665698302487,0.014469945585065298,-0.00013752149312532311
2013-06-18,NIFTY50,9.121189040698381e-12,-20.342148910130593,0.010165834708871044,4.4677818190423466e-05
2013-06-19,NIFTY50,2.212550619666404e-12,-20.32646787438494,0.008673622740349522,9.27044386273005e-06
2013-06-20,NIFTY50,2.5461783887455038e-11,-20.838494984538457,0.019333810630371373,4.2510700408895085e-05
2013-06-21,NIFTY50,2.0095938914800897e-12,-20.756487189086748,0.012227255720019398,5.935651065133133e-05
2013-06-24,NIFTY50,1.2624820068666265e-11,-20.801812080244687,0.013192612137203167,2.8370928488934607e-05
2013-06-25,NIFTY50,3.0577760166915286e-12,-20.82107206285169,0.017115044896437736,4.604895418724405e-05
2013-06-26,NIFTY50,4.064739829760423e-12,-20.612055916013958,0.010002308298919993,1.2263580107794036e-05
2013-06-27,NIFTY50,1.233873472458593e-11,-21.029339007381786,0.012037255918455697,6.094406441449411e-05
2013-06-28,NIFTY50,2.2458652837836986e-11,-20.948461459621235,0.017707403350454072,-0.0004713911605595306
2013-07-01,NIFTY50,1.1352377082761828e-11,-20.565621472300762,0.013926426504106294,-0.00027277693728141575
2013-07-02,NIFTY50,8.203708687011379e-12,-20.56479166642169,0.00793847283428788,6.789042119401992e-05
2013-07-03,NIFTY50,1.5971051459890177e-11,-20.646632532251093,0.009461279623664089,-0.00010357092621595257
2013-07-04,NIFTY50,1.2908846745357026e-11,-20.602941402296025,0.010647750716617615,0.0001693102669679228
2013-07-05,NIFTY50,7.310875472565167e-12,-20.40205790627827,0.007157586308386823,-6.068785134773466e-05
2013-07-08,NIFTY50,1.2949987141854515e-11,-20.424258213311187,0.010031797872871355,5.091931245860916e-05
2013-07-09,NIFTY50,1.2622735101480648e-11,-20.287599633915914,0.005180081525217614,7.840757399250943e-05
2013-07-10,NIFTY50,1.0563317096038214e-11,-20.342682017212447,0.013151786654166739,5.894689101851237e-05
2013-07-11,NIFTY50,2.853265256110719e-11,-20.38555147504049,0.010260973082458906,0.00014695674644516423
2013-07-12,NIFTY50,1.6226420067871823e-11,-20.458452667657745,0.011291412490639042,-0.000253448940947721
2013-07-15,NIFTY50,5.1724436871519765e-12,-20.368563258451438,0.00949293656796597,-4.5171677119279285e-05
2013-07-16,NIFTY50,1.3912546997066778e-11,-20.618387206274473,0.009252274778556736,4.544737799517871e-05
2013-07-17,NIFTY50,2.6496555338109293e-12,-20.85769787326756,0.010555272085627137,3.796915594977934e-05
2013-07-18,NIFTY50,1.0455829032961735e-11,-20.759340406623394,0.012677983031760015,-3.285473502715257e-05
2013-07-19,NIFTY50,1.4886120168228824e-12,-20.707713923305032,0.0077290678940268075,1.5887401467495104e-05
2013-07-22,NIFTY50,6.205102950172889e-13,-20.359225748942023,0.009930684751373863,6.319399335794776e-07
2013-07-23,NIFTY50,9.919139449280467e-12,-20.460395623689273,0.005273338049738201,-3.28820816008774e-06
2013-07-24,NIFTY50,1.5785052635223666e-11,-20.628907849762772,0.014130690650822135,0.0001095412756211435
2013-07-25,NIFTY50,9.891900409403524e-12,-21.060215281828505,0.015954295387219635,-0.0001990132083278161
2013-07-26,NIFTY50,3.5102773379279787e-12,-20.750045961928826,0.012741666527028177,-4.9955914160250094e-05
2013-07-29,NIFTY50,9.164768966783435e-12,-20.734411585741768,0.010323012581448937,-3.34144217114073e-05
2013-07-30,NIFTY50,1.257512073601687e-11,-20.766843908922365,0.019756511392593223,-0.00012173064922801931
2013-07-31,NIFTY50,1.676875522808344e-12,-21.025029053859132,0.013296777717911877,-2.978467084762067e-05
2013-08-01,NIFTY50,1.9844462148673945e-12,-20.93982608754904,0.022984173834720144,-5.587855665812698e-06
2013-08-02,NIFTY50,6.902839880109683e-12,-20.9570190892233,0.019875323552228742,-2.148996961839325e-05
2013-08-05,NIFTY50,1.1781636051966533e-12,-20.837630469173444,0.010465402789955322,1.151911405905099e-05
2013-08-06,NIFTY50,2.1013008506882558e-11,-20.90411501949587,0.025819856133564887,3.325856982135588e-05
2013-08-07,NIFTY50,3.0890767291440296e-12,-21.024983590460494,0.01351671401791205,-0.00010517029440141507
2013-08-08,NIFTY50,7.395912241674268e-12,-20.854646375884077,0.01213700001868675,3.523000003561132e-05
2013-08-12,NIFTY50,7.647619932291352e-12,-20.81707185141438,0.0155013900494989,-7.084599811854042e-05
2013-08-13,NIFTY50,1.2182721423133722e-11,-20.963025656223213,0.022081677042632874,-0.0001300578022453628
2013-08-14,NIFTY50,5.873474733327732e-12,-20.973676220163938,0.011206243415307354,-0.00011682011581834617
2013-08-16,NIFTY50,2.9878236091856114e-11,-21.035516814504316,0.04004290041637127,0.00030804260233910634
2013-08-19,NIFTY50,1.4208870540555826e-11,-20.896900249530912,0.02567062191236899,-0.0006901315082660115
2013-08-20,NIFTY50,1.7416047686126057e-12,-21.06708150658179,0.020633293467737342,-4.1517852138254276e-05
2013-08-21,NIFTY50,1.3541372776737696e-11,-21.02496190395519,0.044440865437121106,-4.4973271864850854e-05
2013-08-22,NIFTY50,1.2979492143660568e-11,-21.1542063936311,0.030489398010527868,0.0003656793502675367
2013-08-23,NIFTY50,8.50482337777683e-12,-21.042552040372794,0.018458445652670536,-0.00023374500601953838
2013-08-26,NIFTY50,6.550114695045237e-13,-21.004914495657165,0.013557929334428924,-1.016007463505958e-05
2013-08-27,NIFTY50,2.1335627710504467e-11,-21.20443178553651,0.028964793366663286,2.9966809294063538e-05
2013-08-28,NIFTY50,2.6095771791693767e-13,-21.297494337812818,0.03762537325567644,-1.5996595241578135e-05
2013-08-29,NIFTY50,1.329067159697376e-11,-21.29201394783793,0.023275789073830443,1.087690932972732e-05
2013-08-30,NIFTY50,6.3024086990588854e-12,-21.333419080856647,0.024324648950237216,-0.00027229761849903493
2013-09-02,NIFTY50,1.213533793423259e-11,-20.896353770582536,0.015502374397603927,-0.00016738470028727193
2013-09-03,NIFTY50,2.8203117854684332e-11,-21.013667945408926,0.04815175390724626,0.0005440516911521335
2013-09-04,NIFTY50,1.5450463611478225e-11,-20.97968116782501,0.025944842261077072,0.0007528672997404545
2013-09-05,NIFTY50,1.7292509461316463e-11,-21.153424864760453,0.013061050453966794,-0.000530853876264174
2013-09-06,NIFTY50,1.087972640288154e-11,-21.08592168298455,0.021556615276677384,-0.0004157106214942471
2013-09-10,NIFTY50,2.3470213418765605e-11,-21.207410016321536,0.028261313832831644,-0.0005955189574577635
2013-09-11,NIFTY50,1.7748586980097138e-12,-21.17241905242409,0.01549933687752841,-0.00010592701412193499
2013-09-12,NIFTY50,6.612124538832622e-12,-21.19154369936303,0.019860904068473375,2.9372442532576314e-05
2013-09-13,NIFTY50,1.532629849386449e-14,-20.833280554652937,0.010494633254518078,-1.8068728029616514e-07
2013-09-16,NIFTY50,1.3399544985237578e-12,-20.97168772830661,0.02724060285019052,-2.9389647156390883e-08
2013-09-17,NIFTY50,1.7887032774395633e-12,-20.643948362387583,0.009042408905277514,2.8383730127542593e-06
2013-09-18,NIFTY50,9.290364458901531e-12,-20.624721539115715,0.013001161886609864,-1.3909985204812719e-05
2013-09-19,NIFTY50,2.0855590918807028e-11,-21.28652407162889,0.01673604188094418,-0.00030837413878818254
2013-09-20,NIFTY50,8.83124194961433e-12,-21.373221077357837,0.032950232770322156,0.0006196353704444655
2013-09-23,NIFTY50,1.8349783152722706e-11,-20.82676054647002,0.020034806231164312,-0.00034424835632638665
2013-09-24,NIFTY50,4.1473392636730005e-13,-20.823494499016657,0.014230090179286291,9.329888117372967e-06
2013-09-25,NIFTY50,2.684308159120123e-12,-20.885337738510252,0.01693092356424483,1.447163572673304e-06
2013-09-26,NIFTY50,1.1020527717520458e-12,-20.983801007333064,0.009103626110331931,4.51409486854603e-06
2013-09-27,NIFTY50,8.764617362716214e-12,-20.67343983698251,0.015411847290487824,1.1924637399261692e-05
2013-09-30,NIFTY50,1.8794587786974826e-11,-20.6100816634577,0.015988736148989595,-0.00013994949864208538
2013-10-01,NIFTY50,8.479344305055664e-12,-20.6400841318364,0.01479226008237183,0.0001309527001464779
2013-10-03,NIFTY50,1.89968378370669e-11,-20.889422526783402,0.01944259413275942,-0.00017501656817217484
2013-10-04,NIFTY50,3.590531005888644e-13,-20.846587208643147,0.011079545219723676,9.110846331173882e-06
2013-10-07,NIFTY50,2.107321179132138e-13,-20.64392155152304,0.014586474059786893,-7.906575443334611e-08
2013-10-08,NIFTY50,4.009209874877198e-12,-20.661019497973843,0.011588320026343007,7.333266979200571e-07
2013-10-09,NIFTY50,1.1560445864011697e-11,-20.866006329034928,0.02303804406930262,-5.023328065984568e-05
2013-10-10,NIFTY50,2.3385446550011163e-12,-20.68342633063888,0.008993661941790814,-2.99646757054979e-05
2013-10-11,NIFTY50,1.1339236736461084e-11,-20.820567665113145,0.010039072430652482,-2.8085687481325004e-05
2013-10-14,NIFTY50,3.1138094403026233e-12,-20.583113682537892,0.0067400975012800735,-3.382721106290072e-05
2013-10-15,NIFTY50,2.9107302545696274e-12,-21.00787286631817,0.01638186633376032,1.0472007536452213e-05
2013-10-17,NIFTY50,5.088790795052519e-12,-21.055567268927014,0.01293452435130922,-2.7449630174203914e-05
2013-10-18,NIFTY50,1.53210534316383e-11,-21.161000845930836,0.02109273040123972,0.00016839368519894663
2013-10-21,NIFTY50,2.0619481560262727e-12,-20.924061679603604,0.008968708671834436,-5.9824185450081807e-05
2013-10-22,NIFTY50,3.4509959080162207e-13,-20.72749019116371,0.006174678238012163,8.734968155536615e-07
2013-10-23,NIFTY50,3.3881533656969902e-12,-20.87459825582323,0.016404071646036543,-1.366044833427138e-06
2013-10-24,NIFTY50,2.468729617628768e-12,-20.637568211742522,0.017763429763931325,-8.931849910327705e-06
2013-10-25,NIFTY50,3.5534811032739334e-12,-20.604412520243304,0.007941513362794906,-7.149771992724251e-06
2013-10-28,NIFTY50,7.985550935728412e-12,-20.609638965908022,0.012235482314480779,-2.249023698738415e-05
2013-10-29,NIFTY50,1.5998072505563993e-11,-20.9281505469271,0.023927343585599295,0.0001399604469831925
2013-10-30,NIFTY50,4.459236737540339e-12,-20.82789784742752,0.0074539879073520785,-9.721865173625332e-05
2013-10-31,NIFTY50,5.028826298833212e-12,-21.13489611302501,0.011612662577934972,-3.757829110984494e-05
2013-11-01,NIFTY50,1.0575419920242535e-12,-20.91261229327139,0.0072377443128691125,-9.69985259512369e-06
2013-11-05,NIFTY50,7.567355655750351e-12,-20.847645244902527,0.009667159152836332,1.095194309043241e-05
2013-11-06,NIFTY50,6.223819134838331e-12,-20.69938294836571,0.009814727071505828,-5.207702819772946e-05
2013-11-07,NIFTY50,4.298144067445357e-12,-20.76671586412175,0.01747955725483858,-2.727946395508819e-05
2013-11-08,NIFTY50,8.153670910217757e-12,-20.641759182225112,0.010454701303790254,-3.373699244649443e-05
2013-11-11,NIFTY50,1.135934279912867e-11,-20.604609153794115,0.012156988997526142,-7.581873804307347e-05
2013-11-12,NIFTY50,1.0797328829927328e-11,-20.645926870243223,0.016109902453280603,-0.00010082069907789899
2013-11-13,NIFTY50,4.857030469531359e-12,-20.696213209000128,0.011653499991562524,-4.7244413540108214e-05
2013-11-14,NIFTY50,1.1844068855307622e-11,-20.659364574980657,0.01073289153144059,5.252559478410495e-05
2013-11-18,NIFTY50,2.1612297171326778e-11,-20.73815050953092,0.01396023628110357,-0.00024373293582102815
2013-11-19,NIFTY50,2.314384727157738e-12,-20.725105186077656,0.005190696401838692,-5.086272634755928e-05
2013-11-20,NIFTY50,1.3594905631943287e-11,-20.67611951699884,0.01590747911891665,3.0070121617504108e-05
2013-11-21,NIFTY50,2.4575514250289427e-11,-20.52855136527246,0.018661321202071878,-0.00026232519505937354
2013-11-22,NIFTY50,7.424397475372811e-13,-20.510303638471157,0.012809762481021987,-1.2137020919281697e-05
2013-11-25,NIFTY50,2.5709201781149167e-11,-20.47207322993026,0.014316401070979414,1.1999687509690647e-05
2013-11-26,NIFTY50,1.0073486802446505e-11,-20.632362955009487,0.010719445836127332,0.00018394933898059979
2013-11-27,NIFTY50,4.3630950961775934e-13,-20.444255130226104,0.007214705817625412,-3.036148925582057e-06
2013-11-28,NIFTY50,4.822126581078663e-12,-20.896999224992165,0.007329528781770021,1.8937032593593936e-06
2013-11-29,NIFTY50,1.174236786734901e-11,-20.886899091532896,0.012742700744498249,-7.93433913849226e-05
2013-12-02,NIFTY50,7.451549892348867e-12,-20.62585621813432,0.009255657834279882,-9.348950388804717e-05
2013-12-03,NIFTY50,2.644451011109301e-12,-20.69596686911649,0.005482235053189852,1.7394898087873952e-05
2013-12-04,NIFTY50,5.748752760762586e-12,-20.860562941814486,0.009617023043796035,-1.6969956971459483e-05
2013-12-05,NIFTY50,1.1200767384527895e-11,-20.872951187017502,0.010983609237935926,8.579387933073045e-05
2013-12-06,NIFTY50,3.0359564229514556e-12,-20.715429347232707,0.007124730163744537,-3.918749374499669e-05
2013-12-09,NIFTY50,1.3164970672295097e-11,-20.955932975901373,0.011038828560789861,-5.0044705726370094e-05
2013-12-10,NIFTY50,3.1783645543095286e-12,-21.151850200028107,0.008637531990966313,8.105904507676274e-05
2013-12-11,NIFTY50,4.214458137969947e-12,-20.655876072504302,0.007347944383047083,-1.9222517908936528e-05
2013-12-12,NIFTY50,1.2126905518825679e-11,-20.64660280015836,0.009026750584296618,-4.42517450566808e-05
2013-12-13,NIFTY50,1.0514929068993002e-11,-20.768982200329432,0.007651935033356994,-0.00012362786575396883
2013-12-16,NIFTY50,2.4631691149217693e-12,-20.61975203685179,0.006044192914682043,-2.444553069797104e-05
2013-12-17,NIFTY50,2.6861653844383346e-12,-20.66843099539625,0.009374383091591403,-5.647510373973645e-06
2013-12-18,NIFTY50,8.41040621166697e-12,-21.137117395096062,0.017057623887679015,3.234958393214489e-05
2013-12-19,NIFTY50,3.0141808696522e-12,-21.714599478304567,0.018332450597614326,0.00010333571754889287
2013-12-20,NIFTY50,1.6168625642859148e-11,-20.799458991666548,0.018193394006255727,0.0001417305301932072
2013-12-23,NIFTY50,1.9813330316783563e-12,-20.530319720069837,0.008043568253242104,-2.8505287034776263e-05
2013-12-24,NIFTY50,3.798296056100811e-12,-20.32945233026237,0.006301448633682574,4.1852347803803006e-06
2013-12-26,NIFTY50,1.4633977239503713e-12,-20.85835903087171,0.006896081377461887,4.291314890545367e-06
2013-12-27,NIFTY50,9.085023750276444e-12,-20.23192776155396,0.005622604627667168,-9.310505392810676e-06
2013-12-30,NIFTY50,5.641484554083498e-12,-20.272732922496587,0.01126987351070185,1.998343291272542e-05
2013-12-31,NIFTY50,3.1457418736155943e-12,-20.295299874128315,0.004758883248730965,7.37206697348114e-06
2014-01-02,NIFTY50,1.3362086650855847e-11,-20.706693064620268,0.023629072166324004,2.6948627257246944e-05
2014-01-03,NIFTY50,1.8618407111223025e-12,-20.576330540516427,0.008122520967246796,-2.112545901648164e-05
2014-01-06,NIFTY50,4.3302266419403684e-12,-20.411903669912327,0.008794417074326759,-5.098202606071995e-06
2014-01-07,NIFTY50,5.5219291277418254e-12,-20.565544616485504,0.01245486632317741,-1.495826177519166e-05
2014-01-08,NIFTY50,2.2095327672255877e-12,-20.625706761150347,0.005142033410722687,9.452016058487085e-06
2014-01-09,NIFTY50,1.0932550047193553e-12,-20.646243692654384,0.006452260986713852,2.02862727414546e-06
2014-01-10,NIFTY50,5.092964711754535e-13,-20.709993028876237,0.016122628693588877,5.087185119492989e-07
2014-01-13,NIFTY50,1.9383385420672466e-11,-20.55700019256432,0.015726816886533018,-8.249502134350896e-06
2014-01-14,NIFTY50,7.16150332757314e-12,-20.349084084582763,0.007401682928887974,8.085753683514006e-05
2014-01-15,NIFTY50,1.3732615531471875e-11,-20.642293602211033,0.009476560545245987,6.238592150304833e-05
2014-01-16,NIFTY50,3.2642562696804464e-13,-20.69210457485174,0.0073825987220413215,4.00717721642884e-06
2014-01-17,NIFTY50,8.628040406099373e-12,-20.772130940805933,0.012895962128092643,-2.8667188228348775e-06
2014-01-20,NIFTY50,8.77659696822849e-12,-20.46152739241472,0.010168243033378283,6.120524047047832e-05
2014-01-21,NIFTY50,1.7464074516572046e-12,-20.611960388837105,0.005131601150815016,-1.0555062935911353e-05
2014-01-22,NIFTY50,4.5701861426098134e-12,-20.585847646621175,0.009859676772065071,-6.223864961218637e-06
2014-01-23,NIFTY50,1.3868176384272541e-12,-20.451604811760713,0.0061774910238936295,-4.2100998869730125e-06
2014-01-24,NIFTY50,1.2377258615072762e-11,-20.72781549752696,0.01077915872960466,1.3141315143727319e-05
2014-01-27,NIFTY50,1.7879495793998627e-11,-20.878786314966252,0.009501504071908333,-0.0002597151658811527
2014-01-28,NIFTY50,1.3872425637360824e-12,-20.843572464331576,0.012674948352377065,-3.2681190066951043e-05
2014-01-29,NIFTY50,1.0908304635824999e-12,-20.615503189590104,0.00990978973489645,-1.532348137261505e-06
