DATE,Market_Liquidity_Index,NIFTY50_Liquidity_Index_Raw,NIFTY50_Liquidity_Index_30D,NIFTY50_Index
2013-10-03,-1.748927824267906,0.06634291880706714,-0.018599712692085768,0.04797656596205982
2013-10-04,-1.6938643325713951,0.5624412634860562,0.03403842702669597,0.4067352004197415
2013-10-07,-1.8342010135789528,0.335561503606427,0.06557367980279608,0.24266476214168015
2013-10-08,-1.7156658544797183,0.5187445138344134,0.0782084389751511,0.37513544524336334
2013-10-09,-1.6655679917625963,-0.15937245669491013,0.058757844375023224,-0.11525183574444116
2013-10-10,-1.5616379330457282,0.6792718430564089,0.09802706567885486,0.4912224389665272
2013-10-11,-1.4490339381653767,0.6254776531407773,0.15216501473557412,0.452320615723442
2013-10-14,-1.584907199944244,0.8091193026117637,0.18401351870147467,0.5851229685238697
2013-10-15,-1.7487608129350594,0.25197058183217835,0.19887692346963448,0.1822151249468749
2013-10-17,-1.7211312531751783,0.46639422864665614,0.20423422710180011,0.3372777965959309
2013-10-18,-1.5672178484320498,-0.030435271655498586,0.23784664357907429,-0.02200958059140596
2013-10-21,-1.487128365896104,0.6992880458924161,0.2727992652304015,0.5056973624842029
2013-10-22,-1.3293521507067978,0.8521040886125755,0.28510234222896913,0.6162078598433227
2013-10-23,-1.392133431165819,0.24169144975800133,0.2944093055327548,0.17478166457375446
2013-10-24,-1.384657772290337,0.14266135678505287,0.31369428118390275,0.10316703149494158
2013-10-25,-1.7621072270526656,0.7364647503553157,0.3274882128875465,0.5325820797379501
2013-10-28,-1.7285958318045012,0.47688026411722917,0.34161881288903545,0.34486088129405024
2013-10-29,-1.385350352745054,-0.21775655607670585,0.31444582907848717,-0.15747289935594752
2013-10-30,-1.424488301044369,0.7861335875493534,0.35429366663341766,0.5685006116136494
2013-10-31,-1.1027640226814857,0.5527509891881925,0.35031925165640854,0.3997275786207382
2013-11-01,-1.277983930131437,0.8012284754636056,0.36265772466036383,0.5794166354897481
2013-11-05,-1.3694957418060312,0.6481707698765211,0.3754275563207004,0.4687313771360249
2013-11-06,-1.157814584424218,0.6315890223575622,0.4213659634427539,0.45674011540207765
2013-11-07,-1.432232854925632,0.16993125949304932,0.4259042628170293,0.12288754288597463
2013-11-08,-1.480837786355346,0.5877897596885059,0.4331794868671707,0.4250662268798903
2013-11-11,-1.729574644186058,0.48376026603963906,0.4422934254768171,0.34983622564104083
2013-11-12,-1.4355621394058802,0.2478949643015047,0.4274777955641386,0.17926780009574605
2013-11-13,-1.8551263853422133,0.5195158186495739,0.4352283266673043,0.37569322227528756
2013-11-14,-1.680075574784927,0.5681544474397786,0.445682972755217,0.41086674831871556
2013-11-18,-1.3489233334656023,0.39157832446375973,0.4481782388208757,0.2831739038733284
2013-11-19,-1.4379204225868676,0.9140665311097421,0.4764356925642982,0.6610166391838993
2013-11-20,-1.2476965218096554,0.25626151863314317,0.4662297010692011,0.18531816014900696
2013-11-21,-1.6073183045660406,0.09214949765761024,0.4581159675375739,0.06663885961360613
2013-11-22,-1.41925887791336,0.434472317439747,0.45530689432441834,0.31419313728048703
2013-11-25,-1.4822332886585317,0.3391724464255674,0.4719250577617676,0.24527605268274782
2013-11-26,-1.30107722477415,0.5609559731255749,0.4679811954307398,0.40566109737703887
2013-11-27,-1.4824701550437562,0.7690029371452197,0.47276537156422116,0.5561124050971861
2013-11-28,-1.0969608979141503,0.794008480327234,0.4722616774880702,0.5741954215435661
2013-11-29,-1.1442533254915712,0.4684475759359441,0.4794775772915291,0.3387626958653469
2013-12-02,-1.119090647192886,0.6622177811887865,0.48600502904293336,0.4788896182401367
2013-12-03,-1.289027737991862,0.8911308075593389,0.5167238983500947,0.6444304341511736
2013-12-04,-1.175757706778536,0.6534278869290842,0.5151952263846503,0.47253311555178623
2013-12-05,-1.086845108574907,0.566584684473004,0.5056779129133312,0.40973155803956496
2013-12-06,-1.0378053527440432,0.7954303907184596,0.5241358776120132,0.575223690707833
2013-12-09,-0.9442399099013384,0.5754339553364801,0.5385616308970607,0.4161309995313142
2013-12-10,-1.1599791677247184,0.7290626568317299,0.5383148944462746,0.527229179464985
2013-12-11,-1.1151068966547784,0.7767181608196945,0.5483094910030234,0.5616917486682297
2013-12-12,-1.2045075719432894,0.6753063342808164,0.5780782540149407,0.48835474039724036
2013-12-13,-1.4059553134889518,0.7711509031588347,0.5775788312019235,0.557665728872948
2013-12-16,-1.587912815176206,0.8535356780704052,0.5876049874979972,0.6172431285244294
2013-12-17,-1.2809857422925717,0.6539657552090395,0.5826962301561783,0.47292208054573265
2013-12-18,-1.009497182112986,0.21912732775501031,0.5683947820854613,0.15846418703254703
2013-12-19,-1.3232634667738716,0.17952411242832572,0.5533259517544867,0.12982471342186913
2013-12-20,-1.051123061223475,0.12108963680805451,0.5516978976649869,0.0875672197139546
2013-12-23,-1.0766065580077888,0.7259893388124268,0.5563045503024511,0.5250066778427053
2013-12-24,-1.0601613871189048,0.8159416946781048,0.5673772645903999,0.5900566517092858
2013-12-26,-0.8521834579277119,0.817461402943607,0.5863628125451366,0.5911556444149728
2013-12-27,-0.9409780429290284,0.8508399512913793,0.5974069502998635,0.6152936859018379
2013-12-30,-1.0071860806202078,0.509563816182896,0.5954539292579674,0.3684963290516766
2013-12-31,-0.9936910004133582,0.9070068160350997,0.6126348789770121,0.6559113334174028
2014-01-02,-0.9608464774636744,-0.2101622377011426,0.5751605866833158,-0.15198098969876672
2014-01-03,-1.223980684947884,0.7241271112264664,0.5907561064364267,0.5236599887578609
2014-01-06,-1.0613422467926623,0.6709001544792532,0.6100477949971481,0.48516836603066854
2014-01-07,-1.06099376282618,0.4600766811447419,0.6109012737873146,0.33270919696398715
2014-01-08,-0.9772465457878782,0.9071534966765871,0.6298339754623485,0.656017407036083
2014-01-09,-1.211869508736667,0.8294205097128294,0.6387827933485904,0.5998039958152099
2014-01-10,-1.0717153986833905,0.24698098287739795,0.621382061539663,0.1786068450025691
2014-01-13,-1.295768772182718,0.26053238734066025,0.6035995251067772,0.18840668290239032
2014-01-14,-1.5704031100650628,0.7469926110524,0.612884359610659,0.540195410779985
2014-01-15,-1.201516916830189,0.6427491552101561,0.6122354054113714,0.4648106805742989
2014-01-16,-1.1913298390606093,0.7761143076467925,0.6084015220809532,0.5612550660184147
2014-01-17,-1.5659885613885374,0.44743392520368663,0.6015350566901067,0.32356645761433334
2014-01-20,-1.5363501492795633,0.5879567298478013,0.6022474582025998,0.42518697307262915
2014-01-21,-1.3862969072759794,0.9077367018227056,0.6059910019060747,0.6564391578523765
2014-01-22,-1.2114760710528936,0.6186581730300853,0.6074318091625283,0.447389038348786
2014-01-23,-1.3337084779302075,0.8325448226800459,0.6108812146908054,0.602063374960009
2014-01-24,-1.4199839867883086,0.5720410356518532,0.6040586438518774,0.4136773746685483
2014-01-27,-1.7913835040060702,0.6729927113589225,0.6039815230878142,0.48668162011975635
2014-01-28,-1.4455708472908086,0.467314924294411,0.5938536571256667,0.337943607149186
2014-01-29,-1.4708067539815155,0.6175079517700259,0.5859860662489874,0.4465572439817838
2014-01-30,-1.360207426339219,0.6879751297771088,0.5871197120679231,0.4975163105198225
2014-01-31,-1.5624843665192685,0.913689096670426,0.6102717710317703,0.6607436935764432
2014-02-03,-1.7490846696131412,0.39671463441035687,0.6175114550978381,0.28688827938446815
2014-02-04,-1.3062975897821263,0.3787508178930732,0.6261001611340052,0.27389756020043377
2014-02-05,-1.4222808420147164,0.5616158676973833,0.6206210454301704,0.4061383069424552
2014-02-06,-1.3999348149532689,0.40090017044462056,0.6067863279557211,0.28991509293511103
2014-02-07,-1.3207347092929618,0.7430270553731559,0.604305183036706,0.5373276782918388
2014-02-10,-1.68949633692028,0.8434480926088962,0.6040587877472899,0.609948187059773
2014-02-11,-1.553182711363155,0.9336775270905717,0.6181959114442124,0.6751985331851584
2014-02-12,-1.3753934943179489,0.9233941830216987,0.6187421570104324,0.6677620268646333
2014-02-13,-1.4860908148859715,0.17376021624947052,0.6315395721421194,0.1256564924542705
2014-02-14,-1.627025511993302,0.48934326145843654,0.6237134438165185,0.35387362635828634
2014-02-18,-1.4084462556638118,0.47127593927085143,0.6170593033095718,0.3408080559812693
2014-02-19,-1.4881712712018822,0.8497832683756699,0.630049522883936,0.6145295347532587
2014-02-20,-1.287397067167012,0.7842537196771571,0.6259528636506216,0.5671411657738806
2014-02-21,-1.3838936950719425,0.6863769154833176,0.6211847438429713,0.49636054537010743
2014-02-24,-1.368039297715159,0.6222251739011094,0.6336928835437617,0.4499685518168788
2014-02-25,-1.2994500521249543,0.8261705565810793,0.652547489185109,0.5974537586896405
2014-02-26,-1.091062079500824,0.809578376532119,0.6546336813677663,0.5854549525640269
2014-02-28,-1.1038062793063592,0.709326835997094,0.6568529373939975,0.5129570170833166
2014-03-03,-1.3085262564159588,0.5775363980139923,0.650233673739571,0.4176514026370691
2014-03-04,-1.009226126271904,0.3918612370413846,0.6483812508008274,0.28337849502165263
2014-03-05,-0.9006838346526809,0.7657404835371966,0.6543073759238073,0.5537531281232763
2014-03-06,-0.8682071217560056,0.6051770793666726,0.6442220551752729,0.43764004642902554
2014-03-07,-0.7172575117032727,0.12554619227464536,0.6277849891500915,0.09079002376223985
2014-03-10,-0.8883212247269624,0.565750147154767,0.618891833299249,0.4091280537708934
2014-03-11,-0.7999407278309304,0.6183467412897183,0.6204353568205111,0.44716382327379295
2014-03-12,-1.0015547175949242,0.6876978897378492,0.620925529433142,0.49731582152612075
2014-03-13,-0.9473852454774316,0.4398757880740155,0.6200108915591289,0.3181007127982742
2014-03-14,-1.0986934949282017,0.4362018466067011,0.6139673547203514,0.3154438641350438
2014-03-18,-1.0739609190264563,0.5178187781796433,0.6082954763337691,0.37446598995705505
2014-03-19,-0.9248693796223656,0.9076515619242929,0.6080942251755647,0.6563775880567502
2014-03-20,-1.0752613221758816,0.7485386262788031,0.6198216915711795,0.5413134276357641
2014-03-21,-0.7107059428764287,0.8933462484101664,0.636974872588416,0.6460325530513665
2014-03-24,-0.9142275174219738,0.4837792116133659,0.6343803173856154,0.34984992632807627
2014-03-25,-0.841539909412781,0.7675200910037869,0.6466009814042543,0.5550400696166968
2014-03-26,-0.7089035595648758,0.8107628045737457,0.6488588397109407,0.5863114839179107
2014-03-27,-0.4025774807944364,0.5986277883479796,0.6406981629022435,0.43290385908283985
2014-03-28,-0.74685083375998,0.7110562652799184,0.6332774541752216,0.514207671705635
2014-03-31,-0.6746241674704516,0.6424262087375663,0.6239118550324172,0.4645771385019419
2014-04-01,-0.7735629984280283,0.7264733972093751,0.6423356277310807,0.5253567296647877
2014-04-02,-0.5558193618955026,0.8797078047139717,0.6553477791729319,0.6361697718325724
2014-04-03,-0.7098489125191613,0.5268508691342937,0.6572002768350467,0.38099763968324935
2014-04-04,-0.737594175706595,0.7158871958910894,0.652737074418894,0.5177012090008359
2014-04-07,-0.7662394660517838,0.541101873694976,0.6446320128861546,0.39130340060883523
2014-04-09,-0.5683917148858844,0.311558230344497,0.6321380567148605,0.22530654752490537
2014-04-10,-0.4239353637853127,0.8723866053195048,0.6404767710954736,0.6308753709833801
2014-04-11,-0.5095987987120646,0.8093998543811614,0.6399177476888097,0.5853258524293763
2014-04-15,-0.7484591487099188,0.29778634953202415,0.6228580134554734,0.21534726987927297
2014-04-16,-0.8486381210876677,0.4539663681359708,0.6143459978601025,0.3282904610930699
2014-04-17,-0.5830647559616154,0.32895182876553763,0.6060598455518208,0.23788490761170555
2014-04-21,-0.5412716408126956,0.8681883185869781,0.6219374149366739,0.6278393366337842
2014-04-22,-0.530608543303298,0.9262732942208791,0.6272885086261298,0.6698440858219921
2014-04-23,-0.4662343655970959,0.8800961538772705,0.6364524777764832,0.6364506105352454
2014-04-25,-0.6654289007356663,0.36030158193658873,0.6442776574318814,0.260555804942575
2014-04-28,-0.5327163304059587,0.8892059302879539,0.6550595168696542,0.6430384393001778
2014-04-29,-0.5649953272701255,0.5673152682034012,0.653358467766777,0.41025988719906636
2014-04-30,-0.5730624904529502,0.11474392472969216,0.634260002266505,0.08297825257807755
2014-05-02,-0.9252880699292568,0.771075276158337,0.6452999852026492,0.5576110384275601
2014-05-05,-1.0125974187828368,0.65253301651317,0.6525110241995313,0.47188598078128485
2014-05-06,-0.7103801632737261,0.8139710300552033,0.6623827659287167,0.5886315452628136
2014-05-07,-0.7222522714071622,0.5138964426731651,0.6492575952870124,0.37162951258259513
2014-05-08,-0.8879601308137807,0.744029518734382,0.6491072917021985,0.5380526200104008
2014-05-09,-0.5794243216224916,-0.7024829809523013,0.5959129840567828,-0.5080078127236755
2014-05-12,-0.454723510451812,-0.10760165343908357,0.5762002885550345,-0.07781324543256292
2014-05-13,-0.3260804320217502,0.3781268908525983,0.5632205152166616,0.2734463609262519
2014-05-14,-0.4063988182013848,0.719199807486149,0.5601684153137417,0.5200967582403748
2014-05-15,-0.4755393737098051,0.6504388020448202,0.5618954491036364,0.4703715279898472
2014-05-16,0.0925788341400851,-0.9651429999438075,0.5060221402628454,-0.6979531143976732
2014-05-19,0.0385789200653099,0.47491406121113355,0.5004384020119644,0.3434390013841021
2014-05-20,-0.0012420679559124,0.38734100221638823,0.4891339888455315,0.2801096405885803
2014-05-21,-0.0116843220318896,0.5806466042647145,0.4791652821638896,0.41990058036434585
2014-05-22,-0.0159241758419605,0.7538912879290645,0.4867332961237153,0.5451842601127487
2014-05-23,0.0510236332661842,0.5569645387240907,0.48143587421814865,0.40277465042400484
2014-05-26,0.1321949612813652,-0.6624002520287614,0.4413191366940241,-0.4790215739099751
2014-05-27,-0.4500232577967938,0.4273024518813535,0.4451772774119193,0.3090081750556305
2014-05-28,-0.3494094852447648,0.8951284187600954,0.445935337859939,0.6473213479203057
2014-05-29,-0.4439317954541225,0.4179498527244311,0.43288700447138134,0.3022447465174065
2014-05-30,-0.2617869513730042,-0.00840340368563025,0.4226806793641262,-0.006077008043645435
2014-06-02,-0.3292913608344021,0.17747453251153086,0.41346428484331155,0.12834253856672623
2014-06-03,-0.1478414065609865,0.5944643878866984,0.4223147034806835,0.4298930531000942
2014-06-04,-0.0817922601826597,0.9115630950049061,0.4237605293612811,0.6592062535455352
2014-06-05,0.1661045372525611,0.2617541605655841,0.4016098915727713,0.18929022081073438
2014-06-06,0.1670022972878627,0.517424519585582,0.3895208370963817,0.37418087778857934
2014-06-09,0.1409477303714584,0.5327518964999762,0.3952691809151613,0.38526502848290267
2014-06-10,0.0816133032565352,0.42915816263749307,0.3799342553268126,0.3103501514277788
2014-06-11,-0.0234357346570972,0.3680892379004503,0.37329338765004755,0.26618752867071815
2014-06-12,-0.2436960883115922,0.7256089064561067,0.39365555370759464,0.5247315642606488
2014-06-13,-0.2203775367533206,0.011557886401403927,0.3683383073823636,0.008358204753268653
2014-06-16,-0.3801096539689658,0.7466885995213529,0.3714768268159697,0.5399755617058899
2014-06-17,-0.3771891560153276,0.21836199531277725,0.3516231923245555,0.15791072898370118
2014-06-18,-0.1458536972596473,0.051931678188328584,0.3362243668417276,0.03755492867849828
2014-06-19,-0.4721237757386979,0.39951688039525457,0.32474061223042333,0.2889147524693702
2014-06-20,-0.4599879475581618,0.7109319114432862,0.3718544419769429,0.5141177439461528
2014-06-23,-0.5874148769604621,0.4687792287376766,0.3910671380495016,0.3390025340094161
2014-06-24,-0.2534488604130479,0.6022142701782207,0.39853671736035573,0.435497460407507
2014-06-25,-0.2825635841833522,0.9577905739033525,0.4064897429075958,0.6926361316773788
2014-06-26,-0.1839202010371172,0.5250597836694706,0.4023104422950841,0.3797023977570286
2014-06-27,-0.2654655271424225,0.7657884969909292,0.4600081588595754,0.553787849547529
2014-06-30,-0.0513501924275292,0.5043507474957438,0.460989381735729,0.36472644466565435
2014-07-01,-0.1085792806996167,0.9837822272887404,0.48087075590480743,0.7114322638875618
2014-07-02,0.0586215585761098,0.7990499515144027,0.4881508674797971,0.5778412134277069
2014-07-03,-0.0636800484378244,0.8516837364339445,0.49141061576329303,0.6159038778300496
2014-07-04,-0.0131978629144998,0.4597316814186567,0.4881695205197786,0.332459706853919
2014-07-07,-0.0092720736577478,0.9616057664799132,0.5423030544700678,0.6953951275370519
2014-07-08,-0.101788330982325,-0.45083081902175165,0.5130319454399642,-0.32602295641268225
2014-07-09,-0.285247232507915,0.46100840818195654,0.498561278420693,0.3333829849803022
2014-07-10,-0.2124684853616379,-0.7465307189522526,0.4597452593648035,-0.5398613887440462
2014-07-11,-0.5433450874107251,-0.20174318516474432,0.4533005999821664,-0.14589266502729428
2014-07-14,-0.825741430060639,0.7692166271114173,0.47302533646882927,0.5562669372001301
2014-07-15,-0.5795981110473268,0.6093887093570176,0.4735228138511732,0.4406857300931282
2014-07-16,-0.4057559532180587,0.39303873406652445,0.4562386684865605,0.28423001413948096
2014-07-17,-0.3549377056037079,0.8923000076236717,0.4772568633884967,0.6452759532362238
2014-07-18,-0.3388736232351802,0.5202642857672515,0.4773515222612191,0.3762344839907409
2014-07-21,-0.3821445751994071,0.8320687673341648,0.48732875128902536,0.6017191106268451
2014-07-22,-0.2239589169583408,0.6834530402494141,0.4958052472094227,0.4942461148393654
2014-07-23,-0.295357354429234,0.7865743121308014,0.5097547496837678,0.5688193261401301
2014-07-24,-0.2966141441112633,0.7254123757668544,0.5097481986607927,0.5245894410657996
2014-07-25,-0.4113982296925247,0.5189053874119463,0.5266597820278107,0.3752517826301235
2014-07-28,-0.4999240815636968,0.6154773095621346,0.5222860723625035,0.44508876412614834
2014-07-30,-0.3554909998746543,0.5388226740466321,0.5329680949869653,0.3896551738766429
2014-07-31,-0.1494470581971286,0.6239173381692391,0.5520342836529957,0.45119225785948835
2014-08-01,-0.2850154811383827,0.27530128959329975,0.5478937639595972,0.19908696688524538
2014-08-04,-0.3528036820045864,0.6479629266412141,0.5457947977995281,0.46858107315682446
2014-08-05,-0.1884583855555485,0.3337420207922185,0.5412935575346796,0.2413489843793757
2014-08-06,-0.2817256025074846,0.5661532944538545,0.5400915250105339,0.4094195938980823
2014-08-07,-0.3569707738186985,0.5966048497584951,0.528052000872372,0.4314409501783064
2014-08-08,-0.4917248114664032,0.8004453077027179,0.5372315183401469,0.5788502796462728
2014-08-11,-0.4960715227442407,0.9143709793604947,0.5421842677524659,0.6612368040763537
2014-08-12,-0.4224856281820505,0.5903613301533701,0.5450512871743867,0.4269258845834115
2014-08-13,-0.437299657171284,0.7586153442776267,0.5375457244073496,0.548600510182698
2014-08-14,-0.3562132287646287,0.7778417083747529,0.5368387829693613,0.5625042536703616
2014-08-18,-0.4404953571473948,0.4488674772465234,0.5234115743297806,0.32460314555902897
2014-08-19,-0.1623177829700783,0.9480989789405612,0.5396904842471774,0.6856275548259124
2014-08-20,-0.169985790680686,0.7685589238040681,0.5332555894913159,0.5557913122702071
2014-08-21,-0.0994909813223832,0.7296011515365377,0.5726033218432589,0.5276185974645242
2014-08-22,-0.213477544840977,0.9906799595384996,0.5902590402218102,0.7164204301036364
2014-08-25,-0.349071104139624,0.6821610463550328,0.6378820990653864,0.49331179612968334
2014-08-26,-0.4644137295218971,0.828286817061735,0.6722164324729357,0.5989841542822484
2014-08-27,-0.2398795284878715,0.9913933516173512,0.6796223232898002,0.7169363269430168
2014-08-28,-0.129837079572898,1.0358497599538712,0.6938376916430288,0.7490854371320926
2014-09-01,-0.1745745168023674,0.8499554402381755,0.709068248515417,0.6146540426113216
2014-09-02,0.0586630531736758,0.7446140022709289,0.7041453816703257,0.5384752953079172
2014-09-03,0.0851603752507999,0.8708087232803862,0.7158301962540967,0.629734309313328
2014-09-04,-0.0912115297709013,0.8316766404910466,0.7158171253593262,0.6014355400560497
2014-09-05,0.0075283113714237,0.6812723401964182,0.7157444353575595,0.49266911910542316
2014-09-08,0.0886619743219899,0.8237416932550062,0.7169833480616998,0.595697301125344
2014-09-09,0.0231673910592826,0.8563724776133572,0.7213486847899165,0.619294589371206
2014-09-10,0.0343201229173509,0.815004599935548,0.7312186585407032,0.5893789819814929
2014-09-11,0.1027042098037172,0.6960970321630999,0.733905982627402,0.5033897479953742
2014-09-12,0.1055964781863307,0.8995056340276117,0.7459287479601014,0.6504867762853562
2014-09-15,-0.0168693189787757,0.8507118190897058,0.7534885639907837,0.615201025778708
2014-09-16,-0.0702158376905011,0.3163254395335557,0.7548560356554589,0.22875400401651588
2014-09-17,-0.1776632120702042,0.813605928829131,0.7603774690617228,0.5883675185457132
2014-09-18,-0.1352820616914508,-0.1278853229411273,0.7449898909372779,-0.09248159022829658
2014-09-19,0.1195490566571937,0.8313376943680069,0.7538293709344164,0.6011904276714576
2014-09-22,-0.1137270656643186,0.5073455821385031,0.7508540620137498,0.36689219022474934
2014-09-23,-0.174661482206251,0.08483201351867381,0.7270002855409484,0.06134714548976789
2014-09-24,-0.2445520466129927,0.5569850789701367,0.7150874221946032,0.40278950431477456
2014-09-25,-0.2714002951868611,0.18170119950367575,0.7014654178396132,0.13139909639376443
2014-09-26,-0.3301467528175395,0.08043705171730023,0.6788594747542691,0.058168883535729896
2014-09-29,-0.4030870397591615,0.772937790131945,0.6786960108128423,0.5589579346165855
2014-09-30,-0.0885433087798334,0.41903836474301637,0.6777017070627254,0.30303191520999934
2014-10-01,-0.482935927375237,0.9072149175134345,0.6763389050151544,0.6560618241477122
2014-10-07,-0.4798729823055471,0.46299540050340116,0.6661534542384655,0.33481989897037134
2014-10-08,-0.3630483826200906,0.8127460237508443,0.6689249499789425,0.5877456693197316
2014-10-09,-0.3623586189537401,0.5701074651942258,0.6549058668341333,0.4122790932502643
2014-10-10,-0.5231264869687493,0.6422534003347832,0.6535756119667916,0.46445217032321234
2014-10-13,-0.4475039135575105,0.41060275156293813,0.6396528097834985,0.2969316145382518
2014-10-14,-0.4357417546873862,0.4754366078552045,0.6224542516580934,0.3438168863790392
2014-10-16,-0.4370687400427068,-0.022625559188468758,0.5871717410200155,-0.016361906475517267
2014-10-17,-0.3772927846233717,0.5028787988795761,0.5756025196413955,0.363661989842952
2014-10-20,-0.4251363999918946,0.874924213466999,0.5799461933479313,0.6327104684868253
2014-10-21,-0.4152096756126799,0.7720678363038038,0.5766548304487118,0.558328818533509
2014-10-22,-0.3530773912417452,1.0113988846249518,0.582645571919842,0.7314035344642371
2014-10-27,-0.3338284334467819,0.6325130707883353,0.5810202629395725,0.45740835055495127
2014-10-28,-0.3405519021098704,0.9030229243448562,0.5836629706425676,0.6530303410537942
2014-10-29,-0.2392667849058466,0.8983650088194424,0.5850627216827704,0.649661921402247
2014-10-30,0.0262014487404831,0.5511585589251307,0.5762678536490898,0.3985759962524986
2014-10-31,0.1092433838344179,0.29439376136608164,0.5628777446225225,0.21289388475766288
2014-11-03,-0.0215602075109251,0.8521852798100187,0.5613003994819361,0.616266574095118
2014-11-05,0.0550450363691889,0.9417769610476968,0.5643359042138691,0.6810557223846478
2014-11-07,0.0169243095157164,0.7337397173151743,0.5782497134732564,0.5306114439903833
2014-11-10,-0.0966553884026156,0.6610210690401861,0.5731635514802916,0.478024203507603
2014-11-11,-0.0350276251738704,0.8155101713615414,0.6046100679570472,0.5897445911724035
2014-11-12,0.1234683210372311,0.9077803214909179,0.6071581555278109,0.6564707018653151
2014-11-13,-0.0099237389378251,0.5941685271455617,0.6100522536947128,0.4296790983537857
2014-11-14,-0.0667536041877821,0.8513228127030292,0.635601947000858,0.6156428721116567
2014-11-17,-0.0005505441229378,0.5838191796498502,0.6364964170235151,0.4221948609744169
2014-11-18,0.0857335346902221,0.8951380349340298,0.6602776448711937,0.6473283019556626
2014-11-19,0.0894071821324413,0.5412775758767028,0.6756389956765071,0.39143046145365284
2014-11-20,-0.086617551099688,0.811454512326486,0.676922886416325,0.5868116995132227
2014-11-21,0.0126257189910075,0.5852216689320164,0.6824623298892918,0.4232090855633683
2014-11-24,-0.1665852969134765,0.9301886010582787,0.6832281193407865,0.6726754803419178
2014-11-25,-0.0056293807735116,0.5240791199542474,0.6852642433224815,0.37899322067730395
2014-11-26,-0.1810905244599729,0.8025605861703691,0.6849247287364656,0.5803799650860485
2014-11-27,0.1114142237081493,0.9022747578037177,0.6959969718234487,0.6524892967033651
2014-11-28,0.128619669778311,0.5531299947233054,0.6930261916363993,0.4000016603823231
2014-12-01,-0.1807785871997031,0.6910811601501308,0.7023754719226392,0.4997624684180724
2014-12-02,-0.1127105163803535,0.8429871445657523,0.7146271564796574,0.6096148477283926
2014-12-03,0.1228946844636967,0.9710584389102321,0.7477499564162807,0.7022309250950368
2014-12-04,0.0690173623327923,0.5288595234091323,0.748615980567266,0.3824502187383256
2014-12-05,0.052214954101232,0.7823686227797817,0.7455307942110253,0.5657779385106242
2014-12-08,-0.2107110347485692,0.4305173289770948,0.7341457773001351,0.31133304658400407
2014-12-09,-0.2756162171249833,0.4174033806557723,0.7143459271678291,0.3018495596049242
2014-12-10,-0.2394132867232367,0.8007209489627152,0.7199528564403084,0.579049612466262
2014-12-11,-0.1927339582620153,0.6779098570869544,0.7124490875317117,0.4902375047658937
2014-12-12,-0.360668702382429,0.45914262275215756,0.697808341329469,0.33203372300399214
2014-12-15,-0.43997319323375,0.5714346098513079,0.6984842096936748,0.41323883159652036
2014-12-16,-0.3637681773207329,0.23122438444742324,0.6963785637963862,0.1672122983424839
2014-12-17,-0.2126394954041522,0.35781903955561806,0.6798996891212394,0.25876052881611133
2014-12-18,-0.4107487299078664,0.5779280995407934,0.667771393737676,0.41793466563598336
2014-12-19,-0.1742689003799313,0.8537273782021191,0.6717709824339075,0.6173817584517748
2014-12-22,-0.3798028405811952,0.4923191484994869,0.666147585082551,0.3560256697637897
2014-12-23,-0.2912098881018859,0.40748873528129476,0.6525468705465427,0.2946796815478197
2014-12-24,0.116420776395466,0.2986068300191535,0.6322410874974839,0.21594060880555413
2014-12-26,-0.577015928279408,0.5498328167704898,0.6307632304849815,0.3976172721403476
2014-12-29,-0.3440293842196581,0.7253219342743527,0.6265632012040255,0.52452403736773
2014-12-30,-0.3657110456730464,0.8440314615002855,0.6352369439323734,0.6103700562901478
2014-12-31,-0.1539799781500347,0.8550402064605828,0.6339003496499251,0.6183311437467179
2015-01-02,-0.0623164669256635,0.33678989502252077,0.6270840936214523,0.24355308606322537
2015-01-05,-0.1907632435095035,0.6327579550797781,0.6211275417132288,0.4575854411559187
2015-01-06,-0.2464102389752695,-0.36343682729138055,0.5895055918391156,-0.26282308995620035
2015-01-07,-0.2780130624917666,0.6087717510167104,0.57879169683773,0.4402395703063442
2015-01-08,-0.1682582171734055,0.6745991526450745,0.5838090312607577,0.48784333470384605
2015-01-09,-0.1771464071045872,0.4214209797500623,0.571104377713414,0.3047549278254099
2015-01-12,-0.3004309268101054,0.5826179838561814,0.5604491519151628,0.4213262038477099
2015-01-13,-0.1419856005566809,0.5820972067113507,0.5614147256480977,0.4209495984843981
2015-01-14,-0.1651341813225284,0.581978574016962,0.5577779727769921,0.4208638080279343
2015-01-15,0.0066596407959534,0.224416420833933,0.5371589486525981,0.1622890492415546
2015-01-16,-0.1359008820604623,0.6985303477277888,0.5280746789465166,0.5051494252419437
2015-01-19,-0.0548184217705484,0.9520328255641739,0.542180455685018,0.688472356583448
2015-01-20,0.0183643603369483,0.3217051404061168,0.5268250062725625,0.23264439018597527
2015-01-21,-0.0513146518626603,0.900833899600603,0.542502225293346,0.6514473252335126
2015-01-22,-0.0309311713400458,0.931252397991534,0.5596305258712048,0.6734447760656556
2015-01-23,0.0200580643367011,0.777604677462588,0.5588599834878673,0.5623328423216147
2015-01-27,-0.0311459897597303,0.5896528808672029,0.5559180842805421,0.4264135621755383
2015-01-28,0.0901482149047969,0.5065722328603576,0.5574990712841488,0.36633293471833184
2015-01-29,0.0441743768405371,0.5711255011123553,0.557488767659517,0.4130152964239583
2015-01-30,-0.0708776907418233,-0.24201596977051076,0.541714089185586,-0.17501634456773327
